ligand,E1,E2,E3
WEUCDJCFJHYFRL-IBGZPJMESA-N,-6.0,-5.8,-4.9
VILCJCGEZXAXTO-UHFFFAOYSA-N,-3.5,-3.7,-3.8
KGPPDNUWZNWPSI-UHFFFAOYSA-N,-3.6,-4.4,-3.6
RPTUSVTUFVMDQK-UHFFFAOYSA-N,-5.3,-5.8,-5.0
OXAUOBQMCDIVPQ-IOXNKQMXSA-N,-6.8,-6.3,-6.2
VQKLRVZQQYVIJW-UHFFFAOYSA-N,-5.5,-5.8,-5.5
BPKUDUSVDVLOPY-UHFFFAOYSA-N,-6.6,-7.0,-6.5
LXNHXLLTXMVWPM-UHFFFAOYSA-N,-4.9,-4.8,-4.5
ORUJFMPWKPVXLZ-UHFFFAOYSA-N,-5.8,-6.0,-4.7
XXRVYAFBUDSLJX-UHFFFAOYSA-N,-5.9,-6.2,-5.9
NUVBSKCKDOMJSU-UHFFFAOYSA-N,-4.4,-5.1,-4.4
SPDZFJLQFWSJGA-UHFFFAOYSA-N,-4.2,-4.3,-4.1
SBUQZKJEOOQSBV-QMMMGPOBSA-N,-4.6,-5.5,-4.4
QIQXTHQIDYTFRH-UHFFFAOYSA-N,-3.8,-4.8,-4.1
XJGFWWJLMVZSIG-UHFFFAOYSA-N,-5.6,-6.4,-5.1
KSMRODHGGIIXDV-YFKPBYRVSA-N,-4.9,-5.2,-5.1
RDFJFVXMRYVOAC-UHFFFAOYSA-N,-3.1,-3.3,-3.2
POULHZVOKOAJMA-UHFFFAOYSA-N,-3.7,-4.6,-4.1
QRZAKQDHEVVFRX-UHFFFAOYSA-N,-5.6,-6.9,-5.6
HODRFAVLXIFVTR-RKDXNWHRSA-N,-6.1,-6.4,-5.7
NIQCNGHVCWTJSM-UHFFFAOYSA-N,-4.7,-5.0,-4.0
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,-4.4,-4.3,-3.8
YZZCJYJBCUJISI-UHFFFAOYSA-N,-4.5,-4.5,-3.7
