ligand,E1,E2,E3
KSMRODHGGIIXDV-YFKPBYRVSA-N,-6.0,-6.1,-4.6
NIQCNGHVCWTJSM-UHFFFAOYSA-N,-7.3,-4.8,-4.5
KGPPDNUWZNWPSI-UHFFFAOYSA-N,-5.5,-5.5,-3.7
XJGFWWJLMVZSIG-UHFFFAOYSA-N,-9.0,-5.9,-5.3
ORUJFMPWKPVXLZ-UHFFFAOYSA-N,-8.7,-5.4,-5.2
OXAUOBQMCDIVPQ-IOXNKQMXSA-N,-7.8,-7.2,-7.0
SPDZFJLQFWSJGA-UHFFFAOYSA-N,-5.9,-5.2,-4.3
SBUQZKJEOOQSBV-QMMMGPOBSA-N,-6.8,-5.9,-4.5
BPKUDUSVDVLOPY-UHFFFAOYSA-N,-8.3,-6.8,-6.3
WEUCDJCFJHYFRL-IBGZPJMESA-N,-9.5,-5.7,-5.3
RDFJFVXMRYVOAC-UHFFFAOYSA-N,-4.0,-3.8,-3.1
LXNHXLLTXMVWPM-UHFFFAOYSA-N,-6.2,-4.4,-4.6
QRZAKQDHEVVFRX-UHFFFAOYSA-N,-9.7,-6.8,-6.1
HODRFAVLXIFVTR-RKDXNWHRSA-N,-7.9,-6.2,-6.0
YZZCJYJBCUJISI-UHFFFAOYSA-N,-6.3,-5.5,-4.6
VQKLRVZQQYVIJW-UHFFFAOYSA-N,-8.0,-5.6,-5.2
NUVBSKCKDOMJSU-UHFFFAOYSA-N,-6.7,-5.7,-4.5
POULHZVOKOAJMA-UHFFFAOYSA-N,-6.7,-5.5,-4.1
XXRVYAFBUDSLJX-UHFFFAOYSA-N,-9.3,-6.2,-5.5
QIQXTHQIDYTFRH-UHFFFAOYSA-N,-7.1,-5.3,-4.6
RPTUSVTUFVMDQK-UHFFFAOYSA-N,-7.6,-5.8,-5.5
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,-6.1,-4.5,-4.1
VILCJCGEZXAXTO-UHFFFAOYSA-N,-4.5,-4.2,-3.3
