ligand,E1,E2,E3
OXAUOBQMCDIVPQ-IOXNKQMXSA-N,-7.0,-5.9,-6.2
HODRFAVLXIFVTR-RKDXNWHRSA-N,-5.8,-5.5,-4.9
POULHZVOKOAJMA-UHFFFAOYSA-N,-4.1,-3.9,-3.6
SPDZFJLQFWSJGA-UHFFFAOYSA-N,-4.3,-4.2,-4.1
KGPPDNUWZNWPSI-UHFFFAOYSA-N,-3.7,-3.8,-4.2
RDFJFVXMRYVOAC-UHFFFAOYSA-N,-2.9,-3.5,-2.8
QIQXTHQIDYTFRH-UHFFFAOYSA-N,-4.9,-3.5,-4.1
ORUJFMPWKPVXLZ-UHFFFAOYSA-N,-5.5,-5.0,-5.2
QRZAKQDHEVVFRX-UHFFFAOYSA-N,-5.9,-5.1,-5.2
LXNHXLLTXMVWPM-UHFFFAOYSA-N,-4.7,-4.5,-4.4
RPTUSVTUFVMDQK-UHFFFAOYSA-N,-5.7,-5.0,-5.1
NUVBSKCKDOMJSU-UHFFFAOYSA-N,-4.4,-4.4,-4.9
VQKLRVZQQYVIJW-UHFFFAOYSA-N,-6.3,-5.3,-5.1
BPKUDUSVDVLOPY-UHFFFAOYSA-N,-6.9,-6.2,-6.2
XXRVYAFBUDSLJX-UHFFFAOYSA-N,-5.8,-5.7,-5.8
YZZCJYJBCUJISI-UHFFFAOYSA-N,-4.5,-4.5,-4.3
NIQCNGHVCWTJSM-UHFFFAOYSA-N,-4.6,-4.4,-4.4
WEUCDJCFJHYFRL-IBGZPJMESA-N,-6.5,-5.1,-5.5
KSMRODHGGIIXDV-YFKPBYRVSA-N,-4.8,-5.1,-4.8
XJGFWWJLMVZSIG-UHFFFAOYSA-N,-6.2,-4.7,-5.0
VILCJCGEZXAXTO-UHFFFAOYSA-N,-3.9,-3.5,-3.4
SBUQZKJEOOQSBV-QMMMGPOBSA-N,-4.9,-4.4,-5.1
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,-4.1,-3.9,-3.9
