ligand,E1,E2,E3
OSASVXMJTNOKOY-UHFFFAOYSA-N,-4.5,-3.5,-3.2
KVEZIRCKNOTGKY-UHFFFAOYSA-N,-6.8,-5.9,-5.6
NYPYHUZRZVSYKL-ZETCQYMHSA-N,-5.8,-5.0,-5.6
RXRGZNYSEHTMHC-BQBZGAKWSA-N,-6.6,-6.0,-5.5
WAFIYOULDIWAKR-NSHDSACASA-N,-6.8,-5.5,-5.3
KWTSXDURSIMDCE-QMMMGPOBSA-N,-5.7,-4.9,-4.2
PHIQHXFUZVPYII-ZCFIWIBFSA-N,-4.8,-4.1,-3.9
MCPKSFINULVDNX-UHFFFAOYSA-N,-8.5,-6.8,-5.6
PSWFFKRAVBDQEG-YGQNSOCVSA-N,-8.3,-6.0,-5.4
QQOBRRFOVWGIMD-OJAKKHQRSA-N,-7.0,-6.2,-5.4
JKOQGQFVAUAYPM-UHFFFAOYSA-N,-4.6,-4.0,-4.1
KLZWOWYOHUKJIG-BPUTZDHNSA-N,-8.1,-6.4,-6.1
PCOBBVZJEWWZFR-UHFFFAOYSA-N,-7.7,-6.9,-5.3
ZXFWVUHYOBPQHY-YUMQZZPRSA-N,-6.0,-5.1,-4.5
GVTLAVKAVSKBKK-UHFFFAOYSA-N,-6.2,-5.5,-4.9
LVYLCBNXHHHPSB-UHFFFAOYSA-N,-6.3,-5.5,-5.5
HJYYPODYNSCCOU-PTWHBISLSA-N,-7.8,-7.1,-6.1
UIDWQGRXEVDFCA-XCVCLJGOSA-N,-7.5,-6.6,-5.9
HWHLPVGTWGOCJO-FQEVSTJZSA-N,-7.2,-6.5,-5.6
LKCWBDHBTVXHDL-RMDFUYIESA-N,-7.7,-6.5,-5.4
WDDPHFBMKLOVOX-AYQXTPAHSA-N,-7.3,-6.3,-5.9
INJOMKTZOLKMBF-UHFFFAOYSA-N,-7.2,-5.8,-5.8
ORTYMGHCFWKXHO-UHFFFAOYSA-N,-6.0,-4.3,-4.3
RCUDFXMNPQNBDU-VOTSOKGWSA-N,-8.3,-7.3,-6.2
ONWXNHPOAGOMTG-UHFFFAOYSA-N,-7.4,-6.4,-5.7
