ligand,E1,E2,E3
OSASVXMJTNOKOY-UHFFFAOYSA-N,-3.4,-3.7,-4.0
WDDPHFBMKLOVOX-AYQXTPAHSA-N,-5.4,-6.5,-6.6
QQOBRRFOVWGIMD-OJAKKHQRSA-N,-5.2,-5.7,-6.1
HWHLPVGTWGOCJO-FQEVSTJZSA-N,-5.6,-6.6,-6.8
HJYYPODYNSCCOU-PTWHBISLSA-N,-5.4,-6.9,-8.8
KVEZIRCKNOTGKY-UHFFFAOYSA-N,-5.1,-5.4,-6.0
LVYLCBNXHHHPSB-UHFFFAOYSA-N,-4.6,-5.1,-5.2
GVTLAVKAVSKBKK-UHFFFAOYSA-N,-4.5,-5.4,-5.6
JKOQGQFVAUAYPM-UHFFFAOYSA-N,-3.3,-3.7,-4.4
ZXFWVUHYOBPQHY-YUMQZZPRSA-N,-4.6,-5.5,-5.3
PCOBBVZJEWWZFR-UHFFFAOYSA-N,-6.4,-6.6,-6.8
MCPKSFINULVDNX-UHFFFAOYSA-N,-6.0,-6.8,-6.6
INJOMKTZOLKMBF-UHFFFAOYSA-N,-5.3,-5.5,-6.1
ORTYMGHCFWKXHO-UHFFFAOYSA-N,-4.3,-4.4,-4.9
NYPYHUZRZVSYKL-ZETCQYMHSA-N,-4.4,-5.3,-5.3
ONWXNHPOAGOMTG-UHFFFAOYSA-N,-5.1,-6.2,-7.1
PHIQHXFUZVPYII-ZCFIWIBFSA-N,-3.7,-3.7,-4.1
KLZWOWYOHUKJIG-BPUTZDHNSA-N,-5.7,-6.4,-6.6
KWTSXDURSIMDCE-QMMMGPOBSA-N,-4.2,-4.8,-4.6
UIDWQGRXEVDFCA-XCVCLJGOSA-N,-5.6,-5.6,-6.4
WAFIYOULDIWAKR-NSHDSACASA-N,-5.0,-5.2,-5.6
RXRGZNYSEHTMHC-BQBZGAKWSA-N,-4.7,-4.7,-5.5
LKCWBDHBTVXHDL-RMDFUYIESA-N,-5.1,-5.9,-7.1
RCUDFXMNPQNBDU-VOTSOKGWSA-N,-6.0,-6.7,-7.5
PSWFFKRAVBDQEG-YGQNSOCVSA-N,-5.7,-6.5,-7.1
