ligand,E1,E2,E3
UIDWQGRXEVDFCA-XCVCLJGOSA-N,-6.5,-6.5,-5.3
LKCWBDHBTVXHDL-RMDFUYIESA-N,-5.9,-6.0,-5.0
KLZWOWYOHUKJIG-BPUTZDHNSA-N,-6.9,-6.4,-5.7
WDDPHFBMKLOVOX-AYQXTPAHSA-N,-6.6,-5.6,-5.4
HWHLPVGTWGOCJO-FQEVSTJZSA-N,-6.5,-5.9,-5.7
WAFIYOULDIWAKR-NSHDSACASA-N,-6.5,-5.7,-5.5
ONWXNHPOAGOMTG-UHFFFAOYSA-N,-7.5,-5.6,-5.4
INJOMKTZOLKMBF-UHFFFAOYSA-N,-7.2,-5.7,-5.1
RXRGZNYSEHTMHC-BQBZGAKWSA-N,-6.1,-5.3,-5.1
QQOBRRFOVWGIMD-OJAKKHQRSA-N,-6.6,-5.8,-5.0
PCOBBVZJEWWZFR-UHFFFAOYSA-N,-6.8,-6.7,-5.8
HJYYPODYNSCCOU-PTWHBISLSA-N,-5.8,-6.6,-6.4
PHIQHXFUZVPYII-ZCFIWIBFSA-N,-4.0,-3.9,-3.6
LVYLCBNXHHHPSB-UHFFFAOYSA-N,-6.1,-5.1,-5.1
KWTSXDURSIMDCE-QMMMGPOBSA-N,-5.1,-4.8,-4.8
JKOQGQFVAUAYPM-UHFFFAOYSA-N,-4.4,-4.6,-3.5
PSWFFKRAVBDQEG-YGQNSOCVSA-N,-7.0,-6.2,-5.2
KVEZIRCKNOTGKY-UHFFFAOYSA-N,-5.9,-5.7,-4.6
OSASVXMJTNOKOY-UHFFFAOYSA-N,-4.1,-3.7,-3.2
MCPKSFINULVDNX-UHFFFAOYSA-N,-7.2,-6.7,-6.2
NYPYHUZRZVSYKL-ZETCQYMHSA-N,-5.5,-4.8,-4.6
ZXFWVUHYOBPQHY-YUMQZZPRSA-N,-4.8,-5.2,-4.4
RCUDFXMNPQNBDU-VOTSOKGWSA-N,-7.0,-6.8,-5.7
ORTYMGHCFWKXHO-UHFFFAOYSA-N,-5.4,-5.2,-4.0
GVTLAVKAVSKBKK-UHFFFAOYSA-N,-5.6,-5.8,-4.8
