ligand,E1,E2,E3
QQOBRRFOVWGIMD-OJAKKHQRSA-N,-8.0,-6.0,-6.1
PCOBBVZJEWWZFR-UHFFFAOYSA-N,-9.5,-6.6,-6.0
KWTSXDURSIMDCE-QMMMGPOBSA-N,-6.4,-5.4,-4.2
ZXFWVUHYOBPQHY-YUMQZZPRSA-N,-6.8,-5.5,-5.0
WDDPHFBMKLOVOX-AYQXTPAHSA-N,-8.6,-7.5,-5.8
HJYYPODYNSCCOU-PTWHBISLSA-N,-8.2,-5.9,-6.6
JKOQGQFVAUAYPM-UHFFFAOYSA-N,-5.2,-4.7,-3.8
NYPYHUZRZVSYKL-ZETCQYMHSA-N,-7.7,-5.8,-4.7
WAFIYOULDIWAKR-NSHDSACASA-N,-7.3,-5.6,-5.5
KLZWOWYOHUKJIG-BPUTZDHNSA-N,-9.2,-5.9,-6.1
INJOMKTZOLKMBF-UHFFFAOYSA-N,-8.7,-6.0,-5.6
OSASVXMJTNOKOY-UHFFFAOYSA-N,-5.0,-3.8,-3.4
PHIQHXFUZVPYII-ZCFIWIBFSA-N,-4.9,-4.5,-4.0
HWHLPVGTWGOCJO-FQEVSTJZSA-N,-9.9,-6.9,-5.3
LVYLCBNXHHHPSB-UHFFFAOYSA-N,-6.8,-5.7,-4.9
ONWXNHPOAGOMTG-UHFFFAOYSA-N,-9.7,-6.8,-6.8
ORTYMGHCFWKXHO-UHFFFAOYSA-N,-5.9,-5.2,-4.5
LKCWBDHBTVXHDL-RMDFUYIESA-N,-6.8,-5.4,-6.1
GVTLAVKAVSKBKK-UHFFFAOYSA-N,-7.6,-5.8,-5.3
KVEZIRCKNOTGKY-UHFFFAOYSA-N,-6.6,-5.5,-5.3
RCUDFXMNPQNBDU-VOTSOKGWSA-N,-9.1,-6.5,-6.4
PSWFFKRAVBDQEG-YGQNSOCVSA-N,-9.3,-6.3,-5.7
MCPKSFINULVDNX-UHFFFAOYSA-N,-9.8,-6.6,-5.9
RXRGZNYSEHTMHC-BQBZGAKWSA-N,-7.2,-5.1,-5.0
UIDWQGRXEVDFCA-XCVCLJGOSA-N,-8.4,-6.9,-5.8
