ligand,energy,binding score
NMAOJFAMEOVURT-BBWFWOEESA-N,-5.9,38691.39
IRQOBYXMACIFKD-UHFFFAOYSA-N,-5.5,27922.96
GNZCRYWFWKFIDM-UHFFFAOYSA-N,-7.4,30175.5
SNPLKNRPJHDVJA-ZETCQYMHSA-N,-5.0,26999.45
DB06243,-4.6,35733.55
OSJJYEUEJRVVOD-UHFFFAOYSA-N,-6.8,40268.38
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,-7.5,30699.56
QCDYQQDYXPDABM-UHFFFAOYSA-N,-4.5,42524.01
QZIQORUGXBPDSU-UHFFFAOYSA-N,-6.3,20070.45
ROSXARVHJNYYDO-UHFFFAOYSA-N,-5.3,16992.95
XQTARQNQIVVBRX-UHFFFAOYSA-N,-7.3,17650.98
RLISWLLILOTWGG-UHFFFAOYSA-N,-6.2,27487.37
DDDQVDIPBFGVIG-UHFFFAOYSA-N,-7.3,47269.89
CORFWQGVBFFZHF-CKWBHOIGSA-N,-6.5,32590.3
AHFWIQIYAXSLBA-RQXATKFSSA-N,-8.7,37808.56
SIXLXDIJGIWWFU-UHFFFAOYSA-N,-6.7,39727.47
ZBVKEHDGYSLCCC-SFHVURJKSA-N,-7.5,33685.68
UMILHIMHKXVDGH-RYUDHWBXSA-N,-4.3,25861.68
PYSOHOOUXFWCFF-UHFFFAOYSA-N,-7.2,44209.83
DGMKFQYCZXERLX-OAHLLOKOSA-N,-6.4,39591.1
VOBHXZCDAVEXEY-JSGCOSHPSA-N,-5.8,42078.63
DHKKONBXGAAFTB-UHFFFAOYSA-N,-8.4,23318.33
NNJVILVZKWQKPM-UHFFFAOYSA-N,-5.5,21800.09
BEJNERDRQOWKJM-UHFFFAOYSA-N,-4.9,18983.61
DYUQAZSOFZSPHD-VIFPVBQESA-N,-5.3,26242.69
XOXHILFPRYWFOD-UHFFFAOYSA-N,-7.4,32314.73
RNLQIBCLLYYYFJ-UHFFFAOYSA-N,-6.4,22625.57
KTGWBBOJAGDSHN-UHFFFAOYSA-N,-5.1,41555.37
KJVQYDYPDFFJMP-UHFFFAOYSA-N,-6.4,28730.32
SESFRYSPDFLNCH-UHFFFAOYSA-N,-6.6,29558.8
QCTBMLYLENLHLA-UHFFFAOYSA-N,-5.9,41137.08
OJCPSBCUMRIPFL-HNNXBMFYSA-N,-5.7,20072.45
WUFWNWSUSBGBSH-UHFFFAOYSA-N,-5.6,36156.85
MTCFGRXMJLQNBG-REOHCLBHSA-N,-3.8,38118.89
ABJKIHHNDMEBNA-UHFFFAOYSA-N,-6.3,37894.27
MIRHIEAGDGUXKL-UHFFFAOYSA-N,-5.6,44238.83
OINXXHYENYVYPB-UHFFFAOYSA-N,-6.3,45653.43
JGTJANXYSNVLMQ-GOSISDBHSA-N,-5.6,41525.64
FDKXTQMXEQVLRF-ZHACJKMWSA-N,-5.4,28638.99
AURFZBICLPNKBZ-SYBPFIFISA-N,-6.2,32261.17
RPVGLMKJGQMQSN-UHFFFAOYSA-N,-6.2,20834.39
NMWQEPCLNXHPDX-UHFFFAOYSA-N,-7.1,41203.24
UHWVSEOVJBQKBE-UHFFFAOYSA-N,-6.4,40025.37
SPPTWHFVYKCNNK-FQEVSTJZSA-N,-7.4,40176.83
NIVZHWNOUVJHKV-UHFFFAOYSA-N,-6.0,32725.45
BMKDZUISNHGIBY-ZETCQYMHSA-N,-6.9,38017.68
OJLHWPALWODJPQ-QNWVGRARSA-N,-6.0,37322.55
BMKDZUISNHGIBY-SSDOTTSWSA-N,-6.4,38810.27
LXBIFEVIBLOUGU-DPYQTVNSSA-N,-4.9,21661.4
AAQOQKQBGPPFNS-UHFFFAOYSA-N,-4.8,17334.55
