ligand,energy,binding score
AHFWIQIYAXSLBA-RQXATKFSSA-N,-7.3,40898.15
GNZCRYWFWKFIDM-UHFFFAOYSA-N,-6.8,33601.33
DYUQAZSOFZSPHD-VIFPVBQESA-N,-4.9,18662.26
RLISWLLILOTWGG-UHFFFAOYSA-N,-5.6,27500.48
DGMKFQYCZXERLX-OAHLLOKOSA-N,-5.8,33430.55
CORFWQGVBFFZHF-CKWBHOIGSA-N,-5.5,19637.55
NMAOJFAMEOVURT-BBWFWOEESA-N,-5.4,33415.8
SNPLKNRPJHDVJA-ZETCQYMHSA-N,-4.8,35024.18
DHKKONBXGAAFTB-UHFFFAOYSA-N,-7.0,6617.88
ROSXARVHJNYYDO-UHFFFAOYSA-N,-4.8,6027.12
QCDYQQDYXPDABM-UHFFFAOYSA-N,-4.4,41329.2
DB06243,-5.0,28304.15
IRQOBYXMACIFKD-UHFFFAOYSA-N,-5.2,23353.03
DDDQVDIPBFGVIG-UHFFFAOYSA-N,-6.6,34868.97
VOBHXZCDAVEXEY-JSGCOSHPSA-N,-5.7,28295.67
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,-7.7,21929.87
SIXLXDIJGIWWFU-UHFFFAOYSA-N,-6.1,34087.3
BEJNERDRQOWKJM-UHFFFAOYSA-N,-4.7,14905.68
QZIQORUGXBPDSU-UHFFFAOYSA-N,-6.4,26257.95
PYSOHOOUXFWCFF-UHFFFAOYSA-N,-6.6,33776.57
UMILHIMHKXVDGH-RYUDHWBXSA-N,-3.8,26595.81
ZBVKEHDGYSLCCC-SFHVURJKSA-N,-6.3,29759.65
OSJJYEUEJRVVOD-UHFFFAOYSA-N,-7.2,34292.78
XQTARQNQIVVBRX-UHFFFAOYSA-N,-6.2,8233.31
NNJVILVZKWQKPM-UHFFFAOYSA-N,-5.6,9788.26
BMKDZUISNHGIBY-ZETCQYMHSA-N,-6.0,11859.0
OJCPSBCUMRIPFL-HNNXBMFYSA-N,-5.5,22942.15
OINXXHYENYVYPB-UHFFFAOYSA-N,-5.3,23702.24
KJVQYDYPDFFJMP-UHFFFAOYSA-N,-5.8,30300.69
WUFWNWSUSBGBSH-UHFFFAOYSA-N,-5.3,34123.18
MTCFGRXMJLQNBG-REOHCLBHSA-N,-4.2,38589.12
FDKXTQMXEQVLRF-ZHACJKMWSA-N,-4.7,14889.43
JGTJANXYSNVLMQ-GOSISDBHSA-N,-5.4,34721.88
AURFZBICLPNKBZ-SYBPFIFISA-N,-7.0,15771.19
QCTBMLYLENLHLA-UHFFFAOYSA-N,-5.4,34249.04
LXBIFEVIBLOUGU-DPYQTVNSSA-N,-4.8,31223.57
RNLQIBCLLYYYFJ-UHFFFAOYSA-N,-6.1,7689.75
RPVGLMKJGQMQSN-UHFFFAOYSA-N,-6.0,20789.49
SPPTWHFVYKCNNK-FQEVSTJZSA-N,-7.5,38112.0
OJLHWPALWODJPQ-QNWVGRARSA-N,-5.6,33989.99
NMWQEPCLNXHPDX-UHFFFAOYSA-N,-6.2,37724.69
KTGWBBOJAGDSHN-UHFFFAOYSA-N,-5.1,20834.04
BMKDZUISNHGIBY-SSDOTTSWSA-N,-5.9,12255.67
SESFRYSPDFLNCH-UHFFFAOYSA-N,-6.1,19126.49
NIVZHWNOUVJHKV-UHFFFAOYSA-N,-5.5,15374.65
MIRHIEAGDGUXKL-UHFFFAOYSA-N,-4.8,35865.26
ABJKIHHNDMEBNA-UHFFFAOYSA-N,-5.5,24232.65
XOXHILFPRYWFOD-UHFFFAOYSA-N,-6.2,18558.33
UHWVSEOVJBQKBE-UHFFFAOYSA-N,-5.9,28523.21
AAQOQKQBGPPFNS-UHFFFAOYSA-N,-5.0,27354.04
DJQOOSBJCLSSEY-UHFFFAOYSA-N,-5.1,13302.77
OBKXEAXTFZPCHS-UHFFFAOYSA-N,-5.7,35921.76
NCEXYHBECQHGNR-QZQOTICOSA-N,-7.5,11215.63
ULSIYEODSMZIPX-MRVPVSSYSA-N,-4.8,17728.12
OJYGBLRPYBAHRT-IPQSZEQASA-N,-5.8,34289.8
VDPYMEBVIDZKMD-UHFFFAOYSA-N,-5.9,21092.88
YEJZJVJJPVZXGX-MRXNPFEDSA-N,-5.6,12629.55
NEIPZWZQHXCYDV-RFZPGFLSSA-N,-4.1,21424.38
NOPFSRXAKWQILS-UHFFFAOYSA-N,-4.2,37500.87
SQQCWHCJRWYRLB-GCDIXUMDSA-N,-6.4,24678.37
