ligand,energy,binding score
OSJJYEUEJRVVOD-UHFFFAOYSA-N,-8.6,64135.42
CORFWQGVBFFZHF-CKWBHOIGSA-N,-7.2,78855.33
XQTARQNQIVVBRX-UHFFFAOYSA-N,-7.6,48540.33
RLISWLLILOTWGG-UHFFFAOYSA-N,-6.7,87899.08
DHKKONBXGAAFTB-UHFFFAOYSA-N,-9.2,61631.32
ROSXARVHJNYYDO-UHFFFAOYSA-N,-5.9,63410.32
ZBVKEHDGYSLCCC-SFHVURJKSA-N,-7.9,39332.82
SIXLXDIJGIWWFU-UHFFFAOYSA-N,-7.7,44785.9
DYUQAZSOFZSPHD-VIFPVBQESA-N,-5.8,46818.22
VOBHXZCDAVEXEY-JSGCOSHPSA-N,-6.7,67795.85
QZIQORUGXBPDSU-UHFFFAOYSA-N,-7.9,68323.92
BEJNERDRQOWKJM-UHFFFAOYSA-N,-5.8,41925.73
DB06243,-5.0,50684.05
NMAOJFAMEOVURT-BBWFWOEESA-N,-6.5,50584.44
DDDQVDIPBFGVIG-UHFFFAOYSA-N,-8.2,66204.52
IRQOBYXMACIFKD-UHFFFAOYSA-N,-6.8,84206.76
QCDYQQDYXPDABM-UHFFFAOYSA-N,-5.3,79466.9
NNJVILVZKWQKPM-UHFFFAOYSA-N,-6.4,68471.58
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,-8.9,36491.92
SNPLKNRPJHDVJA-ZETCQYMHSA-N,-6.1,71704.44
GNZCRYWFWKFIDM-UHFFFAOYSA-N,-8.0,70458.2
UMILHIMHKXVDGH-RYUDHWBXSA-N,-5.0,67552.52
AHFWIQIYAXSLBA-RQXATKFSSA-N,-8.9,62064.82
PYSOHOOUXFWCFF-UHFFFAOYSA-N,-8.2,68504.81
DGMKFQYCZXERLX-OAHLLOKOSA-N,-7.4,67239.21
BMKDZUISNHGIBY-SSDOTTSWSA-N,-7.4,69588.4
ABJKIHHNDMEBNA-UHFFFAOYSA-N,-6.8,64232.0
KJVQYDYPDFFJMP-UHFFFAOYSA-N,-7.5,75021.23
RNLQIBCLLYYYFJ-UHFFFAOYSA-N,-6.6,60726.87
RPVGLMKJGQMQSN-UHFFFAOYSA-N,-6.8,53605.11
OINXXHYENYVYPB-UHFFFAOYSA-N,-6.5,73152.49
SESFRYSPDFLNCH-UHFFFAOYSA-N,-7.6,51833.79
XOXHILFPRYWFOD-UHFFFAOYSA-N,-7.9,38405.86
NMWQEPCLNXHPDX-UHFFFAOYSA-N,-7.7,71519.43
BMKDZUISNHGIBY-ZETCQYMHSA-N,-7.4,68106.15
JGTJANXYSNVLMQ-GOSISDBHSA-N,-6.8,67170.39
MTCFGRXMJLQNBG-REOHCLBHSA-N,-4.0,55917.54
MIRHIEAGDGUXKL-UHFFFAOYSA-N,-6.4,76032.69
NIVZHWNOUVJHKV-UHFFFAOYSA-N,-6.2,67092.5
FDKXTQMXEQVLRF-ZHACJKMWSA-N,-5.9,77186.91
OJCPSBCUMRIPFL-HNNXBMFYSA-N,-6.2,57526.85
AURFZBICLPNKBZ-SYBPFIFISA-N,-8.6,40839.55
SPPTWHFVYKCNNK-FQEVSTJZSA-N,-9.1,58836.94
UHWVSEOVJBQKBE-UHFFFAOYSA-N,-6.1,77502.18
OJLHWPALWODJPQ-QNWVGRARSA-N,-7.1,43854.95
WUFWNWSUSBGBSH-UHFFFAOYSA-N,-5.4,48391.16
KTGWBBOJAGDSHN-UHFFFAOYSA-N,-6.6,67719.29
QCTBMLYLENLHLA-UHFFFAOYSA-N,-6.0,71055.71
AAQOQKQBGPPFNS-UHFFFAOYSA-N,-5.6,63306.91
LXBIFEVIBLOUGU-DPYQTVNSSA-N,-5.3,75422.5
UYXHCVFXDBNRQW-UHFFFAOYSA-N,-6.2,76890.93
DJQOOSBJCLSSEY-UHFFFAOYSA-N,-5.8,89632.13
XQLWNAFCTODIRK-MUUNZHRXSA-N,-7.2,42296.48
OJYGBLRPYBAHRT-IPQSZEQASA-N,-6.2,46761.08
QHJOIAXHOQIPJT-UHFFFAOYSA-N,-6.6,62804.34
XDXDZDZNSLXDNA-TZNDIEGXSA-N,-9.9,45497.48
AURFZBICLPNKBZ-YZRLXODZSA-N,-8.2,42073.93
CGYQGGSMYNXXIV-IBGZPJMESA-N,-7.4,75532.85
OMHBPUNFVFNHJK-UHFFFAOYSA-P,-7.7,70208.73
NOPFSRXAKWQILS-UHFFFAOYSA-N,-6.0,63541.32
NCEXYHBECQHGNR-QZQOTICOSA-N,-9.5,55531.59
OTGAHJPFNKQGAE-UHFFFAOYSA-N,-6.0,56134.49
PTBKFATYSVLSSD-UHFFFAOYSA-N,-5.8,73192.97
DUDKAZCAISNGQN-FQEVSTJZSA-N,-8.6,43734.89
WQDZHQZKJMNOAY-KRWDZBQOSA-N,-7.1,80048.16
IGISNRIWPJVXDB-VIFPVBQESA-N,-6.5,45280.03
KPSRODZRAIWAKH-JTQLQIEISA-N,-6.9,78383.76
ULSIYEODSMZIPX-MRVPVSSYSA-N,-5.6,44106.36
MVOUIYUWRXPNKD-UHFFFAOYSA-N,-6.5,63258.28
RRAFCDWBNXTKKO-UHFFFAOYSA-N,-5.9,73471.89
YEJZJVJJPVZXGX-MRXNPFEDSA-N,-7.3,74682.69
NEIPZWZQHXCYDV-RFZPGFLSSA-N,-4.4,51673.89
SQQCWHCJRWYRLB-GCDIXUMDSA-N,-8.4,89295.31
UJRRDDHEMZLWFI-UHFFFAOYSA-N,-5.6,68091.19
OBKXEAXTFZPCHS-UHFFFAOYSA-N,-6.2,53712.54
VDPYMEBVIDZKMD-UHFFFAOYSA-N,-7.4,89157.36
GXRZIMHKGDIBEW-UHFFFAOYSA-N,-5.9,75602.76
HJZKOAYDRQLPME-UHFFFAOYSA-N,-5.1,85648.58
STLZCUYBVPNYED-UHFFFAOYSA-N,-6.4,77262.13
QPCDCPDFJACHGM-UHFFFAOYSA-N,-6.3,82833.94
LCFBCKSQWVQIBY-UYAOXDASSA-N,-7.7,39677.07
PXBVEXGRHZFEOF-QGZVFWFLSA-N,-7.9,62300.19
ZXVNMYWKKDOREA-UHFFFAOYSA-N,-7.4,42004.29
CREICILGVGNQBH-UHFFFAOYSA-N,-7.9,79302.85
