ligand,energy,binding score
VOBHXZCDAVEXEY-JSGCOSHPSA-N,-5.7,35681.27
DDDQVDIPBFGVIG-UHFFFAOYSA-N,-6.7,40589.5
SNPLKNRPJHDVJA-ZETCQYMHSA-N,-4.7,38840.18
CORFWQGVBFFZHF-CKWBHOIGSA-N,-5.4,27651.43
IRQOBYXMACIFKD-UHFFFAOYSA-N,-5.1,30619.72
PYSOHOOUXFWCFF-UHFFFAOYSA-N,-6.6,39077.76
GNZCRYWFWKFIDM-UHFFFAOYSA-N,-6.9,37653.93
DYUQAZSOFZSPHD-VIFPVBQESA-N,-5.0,21335.79
DHKKONBXGAAFTB-UHFFFAOYSA-N,-6.9,12237.77
DB06243,-5.0,31946.33
QCDYQQDYXPDABM-UHFFFAOYSA-N,-4.4,43267.17
NNJVILVZKWQKPM-UHFFFAOYSA-N,-5.5,16067.9
QZIQORUGXBPDSU-UHFFFAOYSA-N,-6.4,32106.83
AHFWIQIYAXSLBA-RQXATKFSSA-N,-7.4,45984.04
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,-7.7,24561.07
OSJJYEUEJRVVOD-UHFFFAOYSA-N,-7.2,39020.58
SIXLXDIJGIWWFU-UHFFFAOYSA-N,-6.1,35771.12
UMILHIMHKXVDGH-RYUDHWBXSA-N,-3.9,30874.27
RLISWLLILOTWGG-UHFFFAOYSA-N,-5.5,38318.94
NMAOJFAMEOVURT-BBWFWOEESA-N,-5.4,35707.11
DGMKFQYCZXERLX-OAHLLOKOSA-N,-5.8,40754.36
BEJNERDRQOWKJM-UHFFFAOYSA-N,-4.7,17208.43
XQTARQNQIVVBRX-UHFFFAOYSA-N,-6.2,11645.18
ZBVKEHDGYSLCCC-SFHVURJKSA-N,-6.3,31692.07
ROSXARVHJNYYDO-UHFFFAOYSA-N,-4.8,10789.62
MTCFGRXMJLQNBG-REOHCLBHSA-N,-4.2,41471.33
AAQOQKQBGPPFNS-UHFFFAOYSA-N,-5.0,36277.91
JGTJANXYSNVLMQ-GOSISDBHSA-N,-5.4,41725.31
OJLHWPALWODJPQ-QNWVGRARSA-N,-5.4,35263.21
RPVGLMKJGQMQSN-UHFFFAOYSA-N,-6.0,24957.95
AURFZBICLPNKBZ-SYBPFIFISA-N,-7.0,21247.37
NMWQEPCLNXHPDX-UHFFFAOYSA-N,-6.2,46218.46
QCTBMLYLENLHLA-UHFFFAOYSA-N,-5.4,37618.88
UHWVSEOVJBQKBE-UHFFFAOYSA-N,-5.8,35420.45
NIVZHWNOUVJHKV-UHFFFAOYSA-N,-5.4,19631.42
LXBIFEVIBLOUGU-DPYQTVNSSA-N,-4.8,37842.14
RNLQIBCLLYYYFJ-UHFFFAOYSA-N,-6.1,12699.76
XOXHILFPRYWFOD-UHFFFAOYSA-N,-6.2,22942.5
BMKDZUISNHGIBY-SSDOTTSWSA-N,-6.0,20488.05
OINXXHYENYVYPB-UHFFFAOYSA-N,-5.3,38841.34
SESFRYSPDFLNCH-UHFFFAOYSA-N,-6.1,23194.83
MIRHIEAGDGUXKL-UHFFFAOYSA-N,-5.0,41580.87
