ligand,E1,E2,E3
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-5.3,-4.8,-3.7
JZWFDVDETGFGFC-UHFFFAOYSA-N,-6.7,-6.1,-5.6
KJHOZAZQWVKILO-UHFFFAOYSA-N,-5.7,-5.5,-5.0
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-6.0,-5.7,-6.1
VJOVAKSZILJDBB-UHFFFAOYSA-N,-4.8,-3.6,-3.5
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-4.1,-4.1,-4.2
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-3.7,-3.8,-2.9
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-6.8,-7.1,-6.2
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.3,-4.1,-4.4
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-4.9,-4.0,-4.9
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-6.7,-5.5,-6.4
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-6.9,-6.0,-6.1
HZTMGWSBSDLALI-UHFFFAOYSA-N,-5.3,-5.3,-4.9
RMUCZJUITONUFY-UHFFFAOYSA-N,-5.6,-5.0,-4.8
YQNFBOJPTAXAKV-OMCISZLKSA-N,-4.9,-4.6,-4.7
LTINPJMVDKPJJI-PBXRRBTRSA-N,-4.3,-3.9,-3.8
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-5.1,-5.2,-4.8
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-5.8,-5.8,-5.0
RATGSRSDPNECNO-QMMMGPOBSA-N,-4.7,-4.7,-4.6
HJXMNVQARNZTEE-NSHDSACASA-N,-7.0,-5.2,-5.8
FVIGODVHAVLZOO-UHFFFAOYSA-N,-4.0,-3.3,-3.5
NGXUUAFYUCOICP-UHFFFAOYSA-N,-5.2,-4.4,-4.8
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-6.2,-5.7,-5.3
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-4.3,-4.4,-3.4
