ligand,E1,E2,E3
RMUCZJUITONUFY-UHFFFAOYSA-N,-5.3,-5.4,-5.8
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-5.5,-5.3,-5.5
FVIGODVHAVLZOO-UHFFFAOYSA-N,-4.3,-4.4,-4.1
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-6.6,-6.3,-6.0
YQNFBOJPTAXAKV-OMCISZLKSA-N,-5.2,-5.8,-5.7
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-4.6,-4.2,-4.1
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-7.1,-7.4,-8.3
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.1,-4.3,-4.6
LTINPJMVDKPJJI-PBXRRBTRSA-N,-4.7,-4.7,-4.7
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-4.5,-4.6,-4.9
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-8.5,-7.9,-9.2
HZTMGWSBSDLALI-UHFFFAOYSA-N,-6.5,-6.5,-6.9
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.5,-5.3,-5.9
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-5.9,-6.2,-6.1
NGXUUAFYUCOICP-UHFFFAOYSA-N,-5.4,-5.2,-6.3
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-4.6,-4.8,-5.0
JZWFDVDETGFGFC-UHFFFAOYSA-N,-6.1,-6.7,-6.8
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-4.4,-4.5,-4.4
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-6.8,-7.1,-7.4
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-7.4,-7.3,-7.8
KJHOZAZQWVKILO-UHFFFAOYSA-N,-5.9,-5.9,-6.1
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-7.6,-6.9,-7.6
HJXMNVQARNZTEE-NSHDSACASA-N,-5.9,-6.1,-6.8
VJOVAKSZILJDBB-UHFFFAOYSA-N,-4.1,-4.0,-4.7
