ligand,E1,E2,E3
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.7,-5.0,-3.9
KJHOZAZQWVKILO-UHFFFAOYSA-N,-7.0,-7.6,-6.2
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-7.3,-7.9,-7.7
HJXMNVQARNZTEE-NSHDSACASA-N,-6.2,-6.5,-6.2
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-6.8,-6.3,-6.1
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-6.1,-6.8,-6.1
NGXUUAFYUCOICP-UHFFFAOYSA-N,-5.9,-6.0,-5.2
VJOVAKSZILJDBB-UHFFFAOYSA-N,-4.4,-4.5,-4.1
JZWFDVDETGFGFC-UHFFFAOYSA-N,-7.1,-7.2,-6.7
LTINPJMVDKPJJI-PBXRRBTRSA-N,-5.5,-5.5,-4.4
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-8.4,-8.4,-8.5
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-5.2,-5.6,-4.4
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-5.1,-5.3,-4.4
FVIGODVHAVLZOO-UHFFFAOYSA-N,-4.2,-4.3,-4.2
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.2,-6.0,-5.4
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-4.8,-5.2,-4.0
RMUCZJUITONUFY-UHFFFAOYSA-N,-5.9,-5.8,-5.4
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-8.3,-8.3,-7.4
YQNFBOJPTAXAKV-OMCISZLKSA-N,-6.7,-6.7,-6.2
HZTMGWSBSDLALI-UHFFFAOYSA-N,-7.9,-7.3,-7.1
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-7.5,-7.6,-7.6
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-8.8,-7.7,-7.7
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-10.1,-10.2,-10.2
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-5.3,-5.3,-4.5
