ligand,E1,E2,E3
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-5.8,-5.8,-5.0
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-5.9,-5.2,-4.8
FVIGODVHAVLZOO-UHFFFAOYSA-N,-4.1,-3.3,-3.4
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.5,-4.1,-4.3
YQNFBOJPTAXAKV-OMCISZLKSA-N,-5.0,-4.6,-4.6
JZWFDVDETGFGFC-UHFFFAOYSA-N,-6.7,-6.1,-5.6
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-6.0,-5.7,-6.2
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-3.8,-3.8,-2.8
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-6.9,-7.1,-6.4
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-6.7,-5.5,-6.2
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-5.5,-4.8,-3.8
KJHOZAZQWVKILO-UHFFFAOYSA-N,-5.7,-5.5,-5.0
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-4.1,-4.2,-4.2
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-6.9,-6.2,-6.1
NGXUUAFYUCOICP-UHFFFAOYSA-N,-5.2,-4.4,-4.8
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.1,-4.8,-4.7
LTINPJMVDKPJJI-PBXRRBTRSA-N,-4.0,-4.1,-3.8
HZTMGWSBSDLALI-UHFFFAOYSA-N,-5.7,-5.1,-5.1
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-5.0,-4.2,-4.9
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-6.4,-6.0,-5.3
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-4.4,-4.4,-3.4
VJOVAKSZILJDBB-UHFFFAOYSA-N,-4.8,-3.6,-3.5
HJXMNVQARNZTEE-NSHDSACASA-N,-7.0,-5.2,-5.9
RMUCZJUITONUFY-UHFFFAOYSA-N,-5.5,-5.0,-4.7
