ligand,E1,E2,E3
FVIGODVHAVLZOO-UHFFFAOYSA-N,-3.9,-4.1,-4.1
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-7.2,-7.1,-7.1
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-4.1,-3.8,-4.0
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-6.5,-5.8,-7.6
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-6.9,-6.6,-6.8
KJHOZAZQWVKILO-UHFFFAOYSA-N,-6.2,-6.9,-6.0
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-7.8,-7.6,-8.1
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-6.0,-6.5,-6.1
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-4.8,-6.1,-4.3
HZTMGWSBSDLALI-UHFFFAOYSA-N,-6.4,-5.5,-7.0
LTINPJMVDKPJJI-PBXRRBTRSA-N,-4.4,-5.4,-4.5
YQNFBOJPTAXAKV-OMCISZLKSA-N,-5.3,-5.3,-5.7
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-4.6,-5.0,-4.6
VJOVAKSZILJDBB-UHFFFAOYSA-N,-4.0,-3.3,-4.2
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.3,-5.8,-5.5
HJXMNVQARNZTEE-NSHDSACASA-N,-6.6,-6.9,-6.1
JZWFDVDETGFGFC-UHFFFAOYSA-N,-7.0,-6.6,-6.0
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-6.9,-7.4,-6.8
NGXUUAFYUCOICP-UHFFFAOYSA-N,-5.5,-5.8,-5.5
RMUCZJUITONUFY-UHFFFAOYSA-N,-5.7,-6.1,-5.3
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-6.4,-6.5,-6.3
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-4.4,-4.8,-4.2
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.5,-5.2,-4.0
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-6.6,-6.8,-6.9
