ligand,E1,E2,E3
JZWFDVDETGFGFC-UHFFFAOYSA-N,-6.7,-6.1,-5.6
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-5.3,-5.2,-4.8
LTINPJMVDKPJJI-PBXRRBTRSA-N,-3.8,-4.1,-3.8
KJHOZAZQWVKILO-UHFFFAOYSA-N,-5.7,-5.5,-5.0
FVIGODVHAVLZOO-UHFFFAOYSA-N,-3.8,-3.1,-3.3
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.0,-4.8,-4.6
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-6.0,-5.6,-6.1
NGXUUAFYUCOICP-UHFFFAOYSA-N,-5.2,-4.4,-4.8
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-5.3,-5.1,-4.0
RMUCZJUITONUFY-UHFFFAOYSA-N,-5.6,-5.0,-4.8
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.3,-4.1,-4.3
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-4.3,-4.4,-3.4
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-4.1,-4.2,-4.2
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-7.0,-6.8,-6.4
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-6.9,-6.2,-6.1
VJOVAKSZILJDBB-UHFFFAOYSA-N,-4.8,-3.6,-3.5
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-6.3,-6.4,-5.1
HJXMNVQARNZTEE-NSHDSACASA-N,-7.0,-5.2,-5.8
HZTMGWSBSDLALI-UHFFFAOYSA-N,-5.7,-5.3,-4.8
YQNFBOJPTAXAKV-OMCISZLKSA-N,-5.0,-4.5,-4.6
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-5.8,-5.8,-5.0
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-5.0,-4.2,-4.9
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-6.7,-5.6,-6.0
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-3.8,-3.8,-2.8
