ligand,E1,E2,E3
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-5.3,-5.2,-4.6
RMUCZJUITONUFY-UHFFFAOYSA-N,-5.9,-5.5,-5.4
HZTMGWSBSDLALI-UHFFFAOYSA-N,-7.5,-7.2,-7.2
LTINPJMVDKPJJI-PBXRRBTRSA-N,-5.5,-5.5,-4.4
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-7.6,-8.2,-7.4
NGXUUAFYUCOICP-UHFFFAOYSA-N,-6.1,-5.4,-5.3
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-5.1,-5.3,-4.3
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-10.2,-9.3,-9.2
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-6.1,-6.6,-6.2
YQNFBOJPTAXAKV-OMCISZLKSA-N,-6.0,-6.7,-6.4
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-8.8,-7.5,-7.7
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-5.2,-5.5,-4.8
FVIGODVHAVLZOO-UHFFFAOYSA-N,-4.5,-4.6,-4.0
HJXMNVQARNZTEE-NSHDSACASA-N,-7.0,-6.5,-6.2
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.6,-6.0,-5.3
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-6.7,-6.3,-6.1
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.7,-4.6,-3.9
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-5.2,-5.2,-4.1
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-7.5,-7.5,-7.6
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-7.3,-8.0,-7.7
VJOVAKSZILJDBB-UHFFFAOYSA-N,-4.2,-4.5,-4.1
KJHOZAZQWVKILO-UHFFFAOYSA-N,-7.0,-7.6,-6.2
JZWFDVDETGFGFC-UHFFFAOYSA-N,-7.1,-7.2,-6.7
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-8.5,-8.5,-8.5
