ligand,E1,E2,E3
LTINPJMVDKPJJI-PBXRRBTRSA-N,-5.1,-5.0,-5.1
HZTMGWSBSDLALI-UHFFFAOYSA-N,-6.1,-8.0,-6.0
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-5.1,-5.1,-4.8
RMUCZJUITONUFY-UHFFFAOYSA-N,-6.3,-6.4,-6.4
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-4.8,-4.9,-4.2
VJOVAKSZILJDBB-UHFFFAOYSA-N,-4.1,-3.6,-4.0
JZWFDVDETGFGFC-UHFFFAOYSA-N,-7.2,-7.3,-7.5
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.8,-5.7,-6.3
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-7.8,-7.1,-7.6
FVIGODVHAVLZOO-UHFFFAOYSA-N,-4.7,-5.0,-4.8
KJHOZAZQWVKILO-UHFFFAOYSA-N,-6.8,-6.5,-6.7
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-7.5,-9.5,-7.6
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-5.0,-4.9,-5.4
HJXMNVQARNZTEE-NSHDSACASA-N,-7.5,-7.6,-7.2
NGXUUAFYUCOICP-UHFFFAOYSA-N,-6.2,-6.3,-6.3
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-7.2,-6.7,-7.6
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-5.1,-4.7,-5.2
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-5.3,-5.1,-5.5
YQNFBOJPTAXAKV-OMCISZLKSA-N,-5.3,-5.6,-5.8
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-9.7,-9.5,-8.6
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-6.6,-6.1,-6.6
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-6.3,-6.8,-5.9
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-8.8,-8.6,-7.5
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-7.9,-8.0,-7.9
