ligand,E1,E2,E3
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-3.8,-4.2,-4.3
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-6.8,-8.3,-7.9
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-6.3,-6.6,-7.0
FVIGODVHAVLZOO-UHFFFAOYSA-N,-3.1,-3.5,-3.9
KJHOZAZQWVKILO-UHFFFAOYSA-N,-4.7,-5.3,-5.4
JZWFDVDETGFGFC-UHFFFAOYSA-N,-5.1,-5.6,-5.5
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-4.6,-5.1,-5.7
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-3.6,-3.8,-4.0
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-5.2,-5.6,-5.7
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-3.9,-4.1,-4.5
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-3.4,-3.3,-4.1
HJXMNVQARNZTEE-NSHDSACASA-N,-5.1,-5.2,-5.8
YQNFBOJPTAXAKV-OMCISZLKSA-N,-4.8,-4.7,-5.2
NGXUUAFYUCOICP-UHFFFAOYSA-N,-4.1,-4.4,-4.9
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-3.9,-4.4,-4.6
VJOVAKSZILJDBB-UHFFFAOYSA-N,-3.1,-3.8,-3.9
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-3.1,-3.9,-3.6
HZTMGWSBSDLALI-UHFFFAOYSA-N,-4.9,-5.9,-6.6
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-5.8,-6.9,-7.3
RMUCZJUITONUFY-UHFFFAOYSA-N,-4.6,-4.9,-5.0
LTINPJMVDKPJJI-PBXRRBTRSA-N,-3.6,-4.1,-4.2
RATGSRSDPNECNO-QMMMGPOBSA-N,-4.2,-4.3,-5.3
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-5.5,-5.6,-6.2
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-5.6,-6.2,-6.7
