ligand,E1,E2,E3
VZJFGSRCJCXDSG-UHFFFAOYSA-N,-4.2,-4.4,-3.6
ZEUITGRIYCTCEM-KRWDZBQOSA-N,-6.0,-5.3,-5.3
OGAKLTJNUQRZJU-UHFFFAOYSA-N,-6.0,-6.2,-4.9
NPUKDXXFDDZOKR-LLVKDONJSA-N,-6.3,-5.5,-5.0
YAMVZYRZAMBCED-UHFFFAOYSA-N,-6.1,-5.2,-5.5
CMWTZPSULFXXJA-VIFPVBQESA-N,-6.8,-5.9,-5.8
IUCJMVBFZDHPDX-UHFFFAOYSA-N,-5.2,-4.5,-4.7
QSLJIVKCVHQPLV-PEMPUTJUSA-N,-6.8,-6.1,-5.9
UFLGIAIHIAPJJC-UHFFFAOYSA-N,-6.2,-5.3,-5.0
QNIVIMYXGGFTAK-QMMMGPOBSA-N,-4.5,-4.4,-4.2
FZNCGRZWXLXZSZ-CIQUZCHMSA-N,-5.0,-5.6,-4.3
RZVAJINKPMORJF-UHFFFAOYSA-N,-5.4,-5.1,-5.0
BXMFKNRZTLNAFY-UHFFFAOYSA-N,-5.4,-5.5,-4.9
HXHWSAZORRCQMX-UHFFFAOYSA-N,-6.1,-5.9,-4.8
HPJKCIUCZWXJDR-UHFFFAOYSA-N,-7.1,-5.6,-6.1
STHAHFPLLHRRRO-UHFFFAOYSA-N,-6.3,-6.0,-5.6
WZHCOOQXZCIUNC-AEGPPILISA-N,-6.3,-6.4,-6.2
COVZYZSDYWQREU-UHFFFAOYSA-N,-4.6,-4.7,-4.1
SRZGFCNCQUMTCP-MRVPVSSYSA-N,-5.1,-4.6,-3.8
ZCVAIGPGEINFCX-MRVPVSSYSA-N,-5.7,-5.4,-5.2
WFJIVOKAWHGMBH-UHFFFAOYSA-N,-5.9,-5.1,-5.7
DBOUGBAQLIXZLV-UHFFFAOYSA-N,-6.1,-5.3,-5.1
JFNWFXVFBDDWCX-UHFFFAOYSA-N,-7.7,-6.2,-5.4
WIKYUJGCLQQFNW-UHFFFAOYSA-N,-6.2,-5.4,-5.6
GKWPCEFFIHSJOE-UHFFFAOYSA-N,-7.1,-6.0,-5.6
