ligand,E1,E2,E3
VZJFGSRCJCXDSG-UHFFFAOYSA-N,-4.6,-4.1,-3.4
HXHWSAZORRCQMX-UHFFFAOYSA-N,-6.3,-6.4,-6.5
DBOUGBAQLIXZLV-UHFFFAOYSA-N,-6.8,-5.8,-4.8
WFJIVOKAWHGMBH-UHFFFAOYSA-N,-5.6,-5.7,-5.3
WZHCOOQXZCIUNC-AEGPPILISA-N,-7.5,-6.6,-6.0
JFNWFXVFBDDWCX-UHFFFAOYSA-N,-7.5,-6.5,-5.1
QSLJIVKCVHQPLV-PEMPUTJUSA-N,-7.9,-7.3,-5.4
QNIVIMYXGGFTAK-QMMMGPOBSA-N,-4.4,-4.3,-3.6
HPJKCIUCZWXJDR-UHFFFAOYSA-N,-7.8,-7.9,-6.0
IUCJMVBFZDHPDX-UHFFFAOYSA-N,-5.3,-5.3,-3.7
NPUKDXXFDDZOKR-LLVKDONJSA-N,-6.3,-6.8,-4.8
CMWTZPSULFXXJA-VIFPVBQESA-N,-6.9,-6.9,-5.2
YAMVZYRZAMBCED-UHFFFAOYSA-N,-6.2,-5.6,-4.6
GKWPCEFFIHSJOE-UHFFFAOYSA-N,-8.3,-7.0,-5.4
ZEUITGRIYCTCEM-KRWDZBQOSA-N,-7.0,-6.3,-5.8
UFLGIAIHIAPJJC-UHFFFAOYSA-N,-6.4,-6.0,-4.8
STHAHFPLLHRRRO-UHFFFAOYSA-N,-6.4,-6.2,-5.8
ZCVAIGPGEINFCX-MRVPVSSYSA-N,-6.2,-6.0,-4.7
WIKYUJGCLQQFNW-UHFFFAOYSA-N,-7.5,-6.2,-5.7
RZVAJINKPMORJF-UHFFFAOYSA-N,-5.4,-5.3,-4.5
SRZGFCNCQUMTCP-MRVPVSSYSA-N,-4.9,-4.9,-4.6
COVZYZSDYWQREU-UHFFFAOYSA-N,-5.2,-4.7,-4.8
OGAKLTJNUQRZJU-UHFFFAOYSA-N,-7.6,-6.9,-5.4
BXMFKNRZTLNAFY-UHFFFAOYSA-N,-5.7,-5.5,-5.4
FZNCGRZWXLXZSZ-CIQUZCHMSA-N,-5.8,-5.9,-4.0
