ligand,energy,binding score
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-9.1,22067.29
XBBDACCLCFWBSI-ZETCQYMHSA-N,-7.2,18620.19
PYZRQGJRPPTADH-UHFFFAOYSA-N,-7.2,24318.85
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-7.7,18928.36
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-7.8,19459.91
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-4.5,21195.77
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-8.5,20928.79
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-6.7,19719.57
NJCBUSHGCBERSK-UHFFFAOYSA-N,-6.9,12841.55
URJQOOISAKEBKW-UHFFFAOYSA-N,-7.1,22547.9
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-6.0,9852.51
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-7.9,28274.26
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-8.1,26553.92
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-7.5,22900.88
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-7.7,25661.4
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-7.2,18734.87
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-8.0,17770.42
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-7.0,5675.27
VGLGVJVUHYTIIU-LLVKDONJSA-N,-7.1,21921.89
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-8.1,14849.29
DQMZLTXERSFNPB-UHFFFAOYSA-N,-7.7,6593.38
UGJWZYARKOFRDB-UHFFFAOYSA-O,-7.4,14938.6
WVRIPRILKKOIQL-UHFFFAOYSA-N,-7.3,8085.56
WHUUTDBJXJRKMK-VKHMYHEASA-N,-5.8,16275.34
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-6.0,23198.51
WYDUSKDSKCASEF-IBGZPJMESA-N,-8.1,5407.0
HXRSXEDVVARPHP-UHFFFAOYSA-N,-7.9,29671.27
MFOCDFTXLCYLKU-CMPLNLGQSA-N,-7.3,24338.34
XCDXSSFOJZZGQC-UHFFFAOYSA-N,-7.5,21856.9
HIANJWSAHKJQTH-UHFFFAOYSA-N,-8.5,19547.56
YEKQSSHBERGOJK-UHFFFAOYSA-N,-7.3,21048.67
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-9.4,24156.08
JXSJBGJIGXNWCI-MRVPVSSYSA-N,-5.9,23304.12
YEKMWXFHPZBZLR-VIFPVBQESA-N,-7.2,23218.15
RDJGLLICXDHJDY-LLVKDONJSA-N,-8.3,13366.9
YUGZHQHSNYIFLG-FQEVSTJZSA-N,-8.7,8189.61
NTEDWGYJNHZKQW-DGMDOPGDSA-N,-5.3,22440.0
OUBCNLGXQFSTLU-UHFFFAOYSA-N,-8.9,27130.86
QZMQDHNCNUGQSO-UHFFFAOYSA-N,-5.3,21379.82
SQYNKIJPMDEDEG-KXGDERBTSA-N,-5.5,20074.87
DYDCUQKUCUHJBH-UWTATZPHSA-N,-4.9,16214.02
DQGFCLJXYFXXIJ-UHFFFAOYSA-N,-8.4,13534.76
FMCGSUUBYTWNDP-ONGXEEELSA-N,-6.7,23128.87
YQEZLKZALYSWHR-CYBMUJFWSA-N,-7.0,9698.87
CMSMOCZEIVJLDB-AWEZNQCLSA-N,-6.2,21427.92
NVBZUCIQNYPGCI-CTYIDZIISA-N,-8.2,23441.46
HJCMDXDYPOUFDY-WHFBIAKZSA-N,-6.7,10377.5
OFCNXPDARWKPPY-UHFFFAOYSA-N,-5.9,18191.48
IZOYMGQQVNAMHS-UHFFFAOYSA-N,-8.4,16671.96
STDBAQMTJLUMFW-UHFFFAOYSA-N,-6.8,22618.44
DAFOCGYVTAOKAJ-VIFPVBQESA-N,-6.9,18279.22
QPFYXYFORQJZEC-FOCLMDBBSA-N,-7.5,17935.41
PWHROYKAGRUWDQ-UHFFFAOYSA-N,-9.3,25927.23
LCTZPQRFOZKZNK-UHFFFAOYSA-N,-8.3,25437.2
VXROHTDSRBRJLN-UHFFFAOYSA-O,-7.2,16970.92
KQKPFRSPSRPDEB-UHFFFAOYSA-N,-7.6,30320.95
ZEMGGZBWXRYJHK-UHFFFAOYSA-N,-5.1,24794.21
FDDDEECHVMSUSB-UHFFFAOYSA-N,-6.2,15381.33
PHPUXYRXPHEJDF-UHFFFAOYSA-N,-10.1,20395.06
UUTKICFRNVKFRG-WDSKDSINSA-N,-7.0,17495.27
MNSQDVCVWNXBFQ-UHFFFAOYSA-N,-8.4,17555.79
MGIZPPBLEKKZPZ-UHFFFAOYSA-N,-8.9,20773.29
VKYKSIONXSXAKP-UHFFFAOYSA-N,-4.3,18185.56
BAINIUMDFURPJM-UHFFFAOYSA-N,-9.4,25304.8
UGJMXCAKCUNAIE-UHFFFAOYSA-N,-6.0,20619.45
GAZGHCHCYRSPIV-SNVBAGLBSA-N,-7.2,28693.79
QELUYTUMUWHWMC-UHFFFAOYSA-N,-7.4,27546.15
RVOLLAQWKVFTGE-UHFFFAOYSA-N,-6.0,22510.01
LPLVUJXQOOQHMX-QWBHMCJMSA-N,-9.3,21308.36
RXQCGGRTAILOIN-UHFFFAOYSA-N,-6.4,11147.95
VNFAARJCGSAROU-CYBMUJFWSA-N,-8.0,21605.6
QFVDKARCPMTZCS-UHFFFAOYSA-N,-7.1,25846.79
RJFAYQIBOAGBLC-BYPYZUCNSA-N,-5.0,23731.11
FTQDJVZNPJRVPG-XWEVEMRCSA-N,-9.5,18620.9
HWKQNAWCHQMZHK-UHFFFAOYSA-N,-6.3,19195.23
DBZJJPROPLPMSN-UHFFFAOYSA-N,-7.6,21340.38
WRCHFMBCVFFYEQ-KRWDZBQOSA-N,-8.2,17096.48
GQZQCROBCYNTMU-UHFFFAOYSA-N,-7.4,20699.24
FYZGXAKJVDHGDR-UHFFFAOYSA-N,-7.2,13402.0
HVAKUYCEWDPRCA-UHFFFAOYSA-N,-8.3,27529.31
YRCRRHNVYVFNTM-SCSAIBSYSA-N,-5.7,22364.54
BULMIDNYAWYAMZ-UWTATZPHSA-N,-5.2,15348.23
PIDFDZJZLOTZTM-KHVQSSSXSA-N,-9.1,19930.09
AQIXAKUUQRKLND-UHFFFAOYSA-N,-6.6,9635.57
QFGMXJOBTNZHEL-UHFFFAOYSA-N,-8.5,23585.33
RFHAOTPXVQNOHP-UHFFFAOYSA-N,-8.1,24661.47
CUCHJCMWNFEYOM-INIZCTEOSA-N,-7.8,24226.09
WIXFIQKTHUVFDI-LLVKDONJSA-N,-8.6,22667.01
SQUNAWUMZGQQJD-CQSZACIVSA-N,-8.0,22096.53
ZWGPHQZXAPWKOV-UHFFFAOYSA-N,-7.2,26546.83
LEBVLXFERQHONN-INIZCTEOSA-N,-6.8,15184.17
SGDBTWWWUNNDEQ-LBPRGKRZSA-N,-6.9,23610.79
OPNPQXLQERQBBV-UHFFFAOYSA-N,-5.8,18004.64
XMQICEWOKPEQRG-UHFFFAOYSA-N,-6.0,16951.42
FXNYSZHYMGWWEZ-UHFFFAOYSA-N,-6.7,25756.66
UBVZQGOVTLIHLH-UHFFFAOYSA-N,-8.8,7564.08
NGHTXZCKLWZPGK-UHFFFAOYSA-N,-7.8,15681.26
RGPDEAGGEXEMMM-QGZVFWFLSA-N,-8.8,7482.25
VHSBBVZJABQOSG-INIZCTEOSA-N,-8.5,25695.98
FWJKNZONDWOGMI-UHFFFAOYSA-N,-6.4,17820.86
JXDFEQONERDKSS-UHFFFAOYSA-N,-4.8,19991.49
OLAOYPRJVHUHCF-UHFFFAOYSA-N,-5.8,21943.01
ISWRGOKTTBVCFA-UHFFFAOYSA-N,-8.0,20180.84
XDDJGVMJFWAHJX-AWEZNQCLSA-N,-7.0,20106.08
KAVGMUDTWQVPDF-UHFFFAOYSA-N,-6.1,15464.99
MKUXAQIIEYXACX-UHFFFAOYSA-N,-6.9,9605.85
