ligand,energy,binding score
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-9.0,28574.82
XBBDACCLCFWBSI-ZETCQYMHSA-N,-7.3,27215.21
VGLGVJVUHYTIIU-LLVKDONJSA-N,-7.5,25076.56
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-7.3,11301.63
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-8.2,15246.6
URJQOOISAKEBKW-UHFFFAOYSA-N,-6.6,26376.11
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-8.2,31436.79
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-8.5,26875.01
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-6.1,24505.44
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-8.5,26946.88
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-3.9,30060.92
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-7.2,31091.86
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-6.9,30542.16
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-6.2,34575.03
PYZRQGJRPPTADH-UHFFFAOYSA-N,-6.4,29832.43
WHUUTDBJXJRKMK-VKHMYHEASA-N,-5.6,24567.37
UGJWZYARKOFRDB-UHFFFAOYSA-O,-6.8,14786.34
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-8.3,23359.16
DQMZLTXERSFNPB-UHFFFAOYSA-N,-6.8,19556.69
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-8.1,30778.2
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-7.4,19656.06
WVRIPRILKKOIQL-UHFFFAOYSA-N,-6.9,11795.45
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-7.7,32214.22
NJCBUSHGCBERSK-UHFFFAOYSA-N,-7.5,27539.74
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-7.6,32758.71
NTEDWGYJNHZKQW-DGMDOPGDSA-N,-5.4,30759.48
YEKQSSHBERGOJK-UHFFFAOYSA-N,-8.1,21314.3
JXSJBGJIGXNWCI-MRVPVSSYSA-N,-6.3,26947.43
NVBZUCIQNYPGCI-CTYIDZIISA-N,-8.8,26335.9
IZOYMGQQVNAMHS-UHFFFAOYSA-N,-7.5,27549.15
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-7.8,25967.13
RDJGLLICXDHJDY-LLVKDONJSA-N,-9.2,20409.34
DQGFCLJXYFXXIJ-UHFFFAOYSA-N,-8.5,13088.12
DYDCUQKUCUHJBH-UWTATZPHSA-N,-4.5,26290.99
WYDUSKDSKCASEF-IBGZPJMESA-N,-9.7,8262.54
MFOCDFTXLCYLKU-CMPLNLGQSA-N,-8.1,32353.71
OFCNXPDARWKPPY-UHFFFAOYSA-N,-5.7,21371.5
YEKMWXFHPZBZLR-VIFPVBQESA-N,-8.3,27496.39
XCDXSSFOJZZGQC-UHFFFAOYSA-N,-8.2,27395.62
SQYNKIJPMDEDEG-KXGDERBTSA-N,-5.3,25605.47
QZMQDHNCNUGQSO-UHFFFAOYSA-N,-5.6,32581.46
