ligand,energy,binding score
XBBDACCLCFWBSI-ZETCQYMHSA-N,-6.6,57565.51
PYZRQGJRPPTADH-UHFFFAOYSA-N,-7.0,40171.7
DQMZLTXERSFNPB-UHFFFAOYSA-N,-7.0,57015.21
WVRIPRILKKOIQL-UHFFFAOYSA-N,-6.2,54877.41
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-6.9,59563.17
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-6.3,72852.48
URJQOOISAKEBKW-UHFFFAOYSA-N,-5.9,30701.95
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-9.1,34812.07
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-6.9,50554.78
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-6.0,59357.49
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-6.3,62434.73
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-7.3,47882.38
UGJWZYARKOFRDB-UHFFFAOYSA-O,-6.6,57377.29
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-8.6,42235.23
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-7.8,52870.63
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-6.0,66712.59
NJCBUSHGCBERSK-UHFFFAOYSA-N,-7.2,47038.55
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-8.6,34680.91
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-6.6,50967.04
VGLGVJVUHYTIIU-LLVKDONJSA-N,-7.9,30747.8
WHUUTDBJXJRKMK-VKHMYHEASA-N,-5.1,71174.8
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-3.6,47195.02
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-7.4,43504.18
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-6.9,54953.34
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-5.5,57657.16
CMSMOCZEIVJLDB-AWEZNQCLSA-N,-5.4,39976.06
OUBCNLGXQFSTLU-UHFFFAOYSA-N,-8.6,39049.53
QZMQDHNCNUGQSO-UHFFFAOYSA-N,-5.0,60093.82
NVBZUCIQNYPGCI-CTYIDZIISA-N,-7.7,33658.98
IZOYMGQQVNAMHS-UHFFFAOYSA-N,-7.1,56543.42
DQGFCLJXYFXXIJ-UHFFFAOYSA-N,-7.9,51869.04
HXRSXEDVVARPHP-UHFFFAOYSA-N,-7.4,31173.42
HJCMDXDYPOUFDY-WHFBIAKZSA-N,-6.1,65151.83
RDJGLLICXDHJDY-LLVKDONJSA-N,-7.4,54353.33
OFCNXPDARWKPPY-UHFFFAOYSA-N,-5.5,62539.56
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-8.3,31392.29
FMCGSUUBYTWNDP-ONGXEEELSA-N,-6.2,52701.23
XCDXSSFOJZZGQC-UHFFFAOYSA-N,-6.8,68341.62
JXSJBGJIGXNWCI-MRVPVSSYSA-N,-5.2,39529.49
YUGZHQHSNYIFLG-FQEVSTJZSA-N,-8.5,50316.9
HIANJWSAHKJQTH-UHFFFAOYSA-N,-8.2,38818.17
YEKQSSHBERGOJK-UHFFFAOYSA-N,-7.0,53398.61
MFOCDFTXLCYLKU-CMPLNLGQSA-N,-6.9,48740.81
NTEDWGYJNHZKQW-DGMDOPGDSA-N,-4.9,48202.35
YQEZLKZALYSWHR-CYBMUJFWSA-N,-7.1,37758.41
DYDCUQKUCUHJBH-UWTATZPHSA-N,-4.2,63918.51
WYDUSKDSKCASEF-IBGZPJMESA-N,-7.2,45444.48
SQYNKIJPMDEDEG-KXGDERBTSA-N,-5.1,72635.42
YEKMWXFHPZBZLR-VIFPVBQESA-N,-6.7,55826.16
GAZGHCHCYRSPIV-SNVBAGLBSA-N,-6.5,59176.85
MNSQDVCVWNXBFQ-UHFFFAOYSA-N,-7.7,33421.15
VKYKSIONXSXAKP-UHFFFAOYSA-N,-4.3,67176.78
MGIZPPBLEKKZPZ-UHFFFAOYSA-N,-8.2,32873.94
LCTZPQRFOZKZNK-UHFFFAOYSA-N,-7.4,38813.22
KQKPFRSPSRPDEB-UHFFFAOYSA-N,-6.5,50529.78
QPFYXYFORQJZEC-FOCLMDBBSA-N,-7.1,63840.84
QELUYTUMUWHWMC-UHFFFAOYSA-N,-6.7,61907.28
QFVDKARCPMTZCS-UHFFFAOYSA-N,-7.8,39523.95
DAFOCGYVTAOKAJ-VIFPVBQESA-N,-6.1,71197.45
VNFAARJCGSAROU-CYBMUJFWSA-N,-7.3,43285.38
FTQDJVZNPJRVPG-XWEVEMRCSA-N,-9.2,38265.27
DBZJJPROPLPMSN-UHFFFAOYSA-N,-8.1,37067.01
STDBAQMTJLUMFW-UHFFFAOYSA-N,-6.4,35451.65
FDDDEECHVMSUSB-UHFFFAOYSA-N,-5.9,44865.27
ZEMGGZBWXRYJHK-UHFFFAOYSA-N,-4.8,44736.45
RJFAYQIBOAGBLC-BYPYZUCNSA-N,-4.4,36878.14
VXROHTDSRBRJLN-UHFFFAOYSA-O,-6.2,38122.52
LPLVUJXQOOQHMX-QWBHMCJMSA-N,-10.4,39653.5
RVOLLAQWKVFTGE-UHFFFAOYSA-N,-5.7,44542.33
RXQCGGRTAILOIN-UHFFFAOYSA-N,-6.1,44651.25
HWKQNAWCHQMZHK-UHFFFAOYSA-N,-5.5,66003.6
PWHROYKAGRUWDQ-UHFFFAOYSA-N,-9.0,57892.03
BAINIUMDFURPJM-UHFFFAOYSA-N,-9.2,49615.9
PHPUXYRXPHEJDF-UHFFFAOYSA-N,-8.7,33226.48
UUTKICFRNVKFRG-WDSKDSINSA-N,-6.9,73528.04
UGJMXCAKCUNAIE-UHFFFAOYSA-N,-5.8,53675.07
VHSBBVZJABQOSG-INIZCTEOSA-N,-8.1,36008.89
BULMIDNYAWYAMZ-UWTATZPHSA-N,-5.4,77225.48
AQIXAKUUQRKLND-UHFFFAOYSA-N,-6.4,49779.15
FXNYSZHYMGWWEZ-UHFFFAOYSA-N,-6.1,40312.03
SQUNAWUMZGQQJD-CQSZACIVSA-N,-7.8,55245.61
UBVZQGOVTLIHLH-UHFFFAOYSA-N,-8.3,46365.5
HVAKUYCEWDPRCA-UHFFFAOYSA-N,-7.8,62431.68
LEBVLXFERQHONN-INIZCTEOSA-N,-6.7,53677.85
QFGMXJOBTNZHEL-UHFFFAOYSA-N,-8.7,45087.68
OPNPQXLQERQBBV-UHFFFAOYSA-N,-5.4,37573.37
GQZQCROBCYNTMU-UHFFFAOYSA-N,-6.4,67068.7
XMQICEWOKPEQRG-UHFFFAOYSA-N,-6.2,51011.41
YRCRRHNVYVFNTM-SCSAIBSYSA-N,-4.9,70793.06
WRCHFMBCVFFYEQ-KRWDZBQOSA-N,-7.1,50359.53
NGHTXZCKLWZPGK-UHFFFAOYSA-N,-7.5,58459.13
CUCHJCMWNFEYOM-INIZCTEOSA-N,-8.5,37823.06
FWJKNZONDWOGMI-UHFFFAOYSA-N,-6.1,58523.99
PIDFDZJZLOTZTM-KHVQSSSXSA-N,-9.3,40686.11
FYZGXAKJVDHGDR-UHFFFAOYSA-N,-6.7,55305.84
ZWGPHQZXAPWKOV-UHFFFAOYSA-N,-6.5,57749.19
SGDBTWWWUNNDEQ-LBPRGKRZSA-N,-6.1,35860.15
RGPDEAGGEXEMMM-QGZVFWFLSA-N,-7.8,66657.47
WIXFIQKTHUVFDI-LLVKDONJSA-N,-7.8,54007.66
RFHAOTPXVQNOHP-UHFFFAOYSA-N,-7.5,41320.55
ISWRGOKTTBVCFA-UHFFFAOYSA-N,-6.8,70647.03
JXDFEQONERDKSS-UHFFFAOYSA-N,-4.7,60653.39
DPWPWRLQFGFJFI-UHFFFAOYSA-N,-5.9,39590.88
YDSAJOSZKLMHFJ-ZCFIWIBFSA-N,-5.7,44294.15
VPJXQGSRWJZDOB-UHFFFAOYSA-O,-4.4,66124.74
VGQLNJWOULYVFV-SPJNRGJMSA-N,-5.6,35535.81
MKUXAQIIEYXACX-UHFFFAOYSA-N,-6.4,55538.87
DYODAJAEQDVYFX-UHFFFAOYSA-N,-6.3,60700.47
SAPNXPWPAUFAJU-UHFFFAOYSA-N,-9.0,41918.72
ISAOCJYIOMOJEB-CYBMUJFWSA-N,-7.7,66813.72
XDDJGVMJFWAHJX-AWEZNQCLSA-N,-8.8,36999.62
MJVAVZPDRWSRRC-UHFFFAOYSA-N,-7.0,58937.21
MLCGWPUVZKTVLO-UHFFFAOYSA-N,-8.8,30777.07
SGRUZFCHLOFYHZ-MWLCHTKSSA-N,-6.8,53607.47
