ligand,energy,binding score
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-6.7,36231.59
URJQOOISAKEBKW-UHFFFAOYSA-N,-5.2,25360.87
WVRIPRILKKOIQL-UHFFFAOYSA-N,-5.4,16512.46
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-7.8,38695.29
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-3.5,35471.89
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-6.5,34236.31
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-7.3,34058.57
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-7.5,28279.51
XBBDACCLCFWBSI-ZETCQYMHSA-N,-5.9,38113.9
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-6.1,29821.01
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-6.0,17037.16
UGJWZYARKOFRDB-UHFFFAOYSA-O,-5.4,24892.6
NJCBUSHGCBERSK-UHFFFAOYSA-N,-5.9,21942.69
PYZRQGJRPPTADH-UHFFFAOYSA-N,-6.5,35017.47
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-5.0,31412.75
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-6.7,29782.79
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-5.9,36727.92
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-5.9,37734.01
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-5.5,23105.98
VGLGVJVUHYTIIU-LLVKDONJSA-N,-6.7,26238.33
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-7.3,33083.81
WHUUTDBJXJRKMK-VKHMYHEASA-N,-4.5,31931.76
DQMZLTXERSFNPB-UHFFFAOYSA-N,-6.0,16935.85
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-5.9,42452.05
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-6.3,31578.48
DQGFCLJXYFXXIJ-UHFFFAOYSA-N,-6.9,24338.67
XCDXSSFOJZZGQC-UHFFFAOYSA-N,-6.4,33057.24
HXRSXEDVVARPHP-UHFFFAOYSA-N,-6.5,26625.54
YEKQSSHBERGOJK-UHFFFAOYSA-N,-6.1,30038.47
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-7.2,27092.37
HJCMDXDYPOUFDY-WHFBIAKZSA-N,-5.4,21902.74
RDJGLLICXDHJDY-LLVKDONJSA-N,-7.2,25480.48
QZMQDHNCNUGQSO-UHFFFAOYSA-N,-4.3,36562.33
IZOYMGQQVNAMHS-UHFFFAOYSA-N,-7.1,31261.99
YUGZHQHSNYIFLG-FQEVSTJZSA-N,-7.1,19184.59
OFCNXPDARWKPPY-UHFFFAOYSA-N,-5.1,32077.91
WYDUSKDSKCASEF-IBGZPJMESA-N,-5.9,12152.86
NTEDWGYJNHZKQW-DGMDOPGDSA-N,-4.3,33505.44
FMCGSUUBYTWNDP-ONGXEEELSA-N,-5.3,38298.54
MFOCDFTXLCYLKU-CMPLNLGQSA-N,-6.0,32593.71
YEKMWXFHPZBZLR-VIFPVBQESA-N,-5.8,36019.98
YQEZLKZALYSWHR-CYBMUJFWSA-N,-6.3,15745.46
DYDCUQKUCUHJBH-UWTATZPHSA-N,-4.0,28830.34
JXSJBGJIGXNWCI-MRVPVSSYSA-N,-5.1,31797.13
OUBCNLGXQFSTLU-UHFFFAOYSA-N,-7.0,34949.27
CMSMOCZEIVJLDB-AWEZNQCLSA-N,-4.8,33592.47
HIANJWSAHKJQTH-UHFFFAOYSA-N,-7.0,31438.1
SQYNKIJPMDEDEG-KXGDERBTSA-N,-4.2,32747.69
NVBZUCIQNYPGCI-CTYIDZIISA-N,-6.7,27706.05
HWKQNAWCHQMZHK-UHFFFAOYSA-N,-5.2,31488.12
LCTZPQRFOZKZNK-UHFFFAOYSA-N,-6.1,34002.26
UGJMXCAKCUNAIE-UHFFFAOYSA-N,-5.2,34217.14
UUTKICFRNVKFRG-WDSKDSINSA-N,-5.6,29133.66
KQKPFRSPSRPDEB-UHFFFAOYSA-N,-6.6,36479.98
DBZJJPROPLPMSN-UHFFFAOYSA-N,-8.0,26604.55
VNFAARJCGSAROU-CYBMUJFWSA-N,-6.5,29057.18
RXQCGGRTAILOIN-UHFFFAOYSA-N,-5.1,19341.19
FDDDEECHVMSUSB-UHFFFAOYSA-N,-5.7,25722.55
BAINIUMDFURPJM-UHFFFAOYSA-N,-7.8,38360.05
QELUYTUMUWHWMC-UHFFFAOYSA-N,-6.2,38719.25
VXROHTDSRBRJLN-UHFFFAOYSA-O,-6.5,34288.89
LPLVUJXQOOQHMX-QWBHMCJMSA-N,-8.0,30222.17
MNSQDVCVWNXBFQ-UHFFFAOYSA-N,-6.4,33219.85
RJFAYQIBOAGBLC-BYPYZUCNSA-N,-3.9,29075.53
QFVDKARCPMTZCS-UHFFFAOYSA-N,-7.4,31928.76
VKYKSIONXSXAKP-UHFFFAOYSA-N,-3.8,27610.61
DAFOCGYVTAOKAJ-VIFPVBQESA-N,-5.6,30867.47
PWHROYKAGRUWDQ-UHFFFAOYSA-N,-7.6,39753.0
FTQDJVZNPJRVPG-XWEVEMRCSA-N,-6.5,36793.95
PHPUXYRXPHEJDF-UHFFFAOYSA-N,-9.0,26686.08
ZEMGGZBWXRYJHK-UHFFFAOYSA-N,-4.3,31376.32
QPFYXYFORQJZEC-FOCLMDBBSA-N,-6.4,31400.1
RVOLLAQWKVFTGE-UHFFFAOYSA-N,-5.4,34620.17
STDBAQMTJLUMFW-UHFFFAOYSA-N,-5.5,32362.55
MGIZPPBLEKKZPZ-UHFFFAOYSA-N,-6.9,24327.99
GAZGHCHCYRSPIV-SNVBAGLBSA-N,-5.5,39687.62
HVAKUYCEWDPRCA-UHFFFAOYSA-N,-6.8,37726.04
XMQICEWOKPEQRG-UHFFFAOYSA-N,-5.5,27444.01
UBVZQGOVTLIHLH-UHFFFAOYSA-N,-7.5,19698.81
ZWGPHQZXAPWKOV-UHFFFAOYSA-N,-6.2,41831.65
QFGMXJOBTNZHEL-UHFFFAOYSA-N,-7.5,27772.8
SQUNAWUMZGQQJD-CQSZACIVSA-N,-6.5,33155.65
BULMIDNYAWYAMZ-UWTATZPHSA-N,-4.8,31138.3
GQZQCROBCYNTMU-UHFFFAOYSA-N,-6.6,39166.26
AQIXAKUUQRKLND-UHFFFAOYSA-N,-5.5,13078.32
FWJKNZONDWOGMI-UHFFFAOYSA-N,-5.8,28675.0
VHSBBVZJABQOSG-INIZCTEOSA-N,-6.2,28154.42
PIDFDZJZLOTZTM-KHVQSSSXSA-N,-8.0,35361.99
RFHAOTPXVQNOHP-UHFFFAOYSA-N,-6.0,26524.97
LEBVLXFERQHONN-INIZCTEOSA-N,-6.8,23641.54
OPNPQXLQERQBBV-UHFFFAOYSA-N,-5.0,30371.17
RGPDEAGGEXEMMM-QGZVFWFLSA-N,-7.0,22260.59
SGDBTWWWUNNDEQ-LBPRGKRZSA-N,-5.6,30735.05
CUCHJCMWNFEYOM-INIZCTEOSA-N,-7.0,29634.29
NGHTXZCKLWZPGK-UHFFFAOYSA-N,-6.4,32937.52
