ligand,energy,binding score
PYZRQGJRPPTADH-UHFFFAOYSA-N,-6.8,30623.47
WHUUTDBJXJRKMK-VKHMYHEASA-N,-5.2,41976.63
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-7.8,27881.37
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-7.3,38810.36
UGJWZYARKOFRDB-UHFFFAOYSA-O,-6.3,23390.42
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-6.8,30075.11
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-9.2,23987.84
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-3.9,30912.32
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-6.7,31733.09
XBBDACCLCFWBSI-ZETCQYMHSA-N,-6.6,32549.34
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-6.2,30130.97
URJQOOISAKEBKW-UHFFFAOYSA-N,-6.2,26808.51
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-5.2,41360.18
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-6.3,35290.82
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-6.4,36778.23
VGLGVJVUHYTIIU-LLVKDONJSA-N,-7.7,28348.51
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-6.8,24087.97
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-5.9,34425.5
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-6.8,30930.1
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-7.0,38383.52
NJCBUSHGCBERSK-UHFFFAOYSA-N,-7.2,29417.5
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-7.9,32938.85
WVRIPRILKKOIQL-UHFFFAOYSA-N,-6.3,32667.67
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-8.3,27786.1
DQMZLTXERSFNPB-UHFFFAOYSA-N,-6.9,30435.0
DYDCUQKUCUHJBH-UWTATZPHSA-N,-4.1,40088.79
YUGZHQHSNYIFLG-FQEVSTJZSA-N,-8.5,17914.9
RDJGLLICXDHJDY-LLVKDONJSA-N,-7.5,34989.03
WYDUSKDSKCASEF-IBGZPJMESA-N,-6.8,27289.8
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-8.3,30963.04
JXSJBGJIGXNWCI-MRVPVSSYSA-N,-5.3,28362.37
