ligand,energy,binding score
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-9.2,30382.07
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-6.3,62128.07
WHUUTDBJXJRKMK-VKHMYHEASA-N,-5.2,55736.5
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-5.9,62956.08
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-6.9,69920.13
NJCBUSHGCBERSK-UHFFFAOYSA-N,-7.2,52494.83
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-7.3,45756.49
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-7.8,44760.72
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-6.8,61150.3
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-8.5,33996.83
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-6.3,69440.37
WVRIPRILKKOIQL-UHFFFAOYSA-N,-6.3,52936.39
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-6.7,43555.12
UGJWZYARKOFRDB-UHFFFAOYSA-O,-6.4,68926.4
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-7.1,53609.15
PYZRQGJRPPTADH-UHFFFAOYSA-N,-6.8,40038.11
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-6.4,79914.63
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-6.8,56963.75
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-3.9,44812.63
DQMZLTXERSFNPB-UHFFFAOYSA-N,-6.9,61780.69
XBBDACCLCFWBSI-ZETCQYMHSA-N,-6.6,60955.09
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-7.8,41325.12
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-5.2,57042.68
URJQOOISAKEBKW-UHFFFAOYSA-N,-6.2,29056.23
VGLGVJVUHYTIIU-LLVKDONJSA-N,-7.7,30822.39
HJCMDXDYPOUFDY-WHFBIAKZSA-N,-6.3,62895.37
RDJGLLICXDHJDY-LLVKDONJSA-N,-7.6,52362.09
YQEZLKZALYSWHR-CYBMUJFWSA-N,-6.8,43241.88
DQGFCLJXYFXXIJ-UHFFFAOYSA-N,-8.1,63853.87
HIANJWSAHKJQTH-UHFFFAOYSA-N,-8.4,36924.49
NVBZUCIQNYPGCI-CTYIDZIISA-N,-7.8,33870.43
SQYNKIJPMDEDEG-KXGDERBTSA-N,-5.2,80406.29
DYDCUQKUCUHJBH-UWTATZPHSA-N,-4.1,65649.8
JXSJBGJIGXNWCI-MRVPVSSYSA-N,-5.2,40182.99
YUGZHQHSNYIFLG-FQEVSTJZSA-N,-8.5,61738.22
WYDUSKDSKCASEF-IBGZPJMESA-N,-6.8,46858.37
YEKQSSHBERGOJK-UHFFFAOYSA-N,-6.6,62896.64
IZOYMGQQVNAMHS-UHFFFAOYSA-N,-7.2,47737.88
MFOCDFTXLCYLKU-CMPLNLGQSA-N,-6.7,50484.56
YEKMWXFHPZBZLR-VIFPVBQESA-N,-6.8,61022.82
HXRSXEDVVARPHP-UHFFFAOYSA-N,-7.2,32305.4
OUBCNLGXQFSTLU-UHFFFAOYSA-N,-8.9,38664.55
CMSMOCZEIVJLDB-AWEZNQCLSA-N,-5.3,36386.69
NTEDWGYJNHZKQW-DGMDOPGDSA-N,-5.0,41838.61
XCDXSSFOJZZGQC-UHFFFAOYSA-N,-6.9,61373.72
FMCGSUUBYTWNDP-ONGXEEELSA-N,-6.3,54507.58
QZMQDHNCNUGQSO-UHFFFAOYSA-N,-5.0,60988.26
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-6.9,32293.25
OFCNXPDARWKPPY-UHFFFAOYSA-N,-5.6,70126.06
PWHROYKAGRUWDQ-UHFFFAOYSA-N,-9.1,61613.57
QELUYTUMUWHWMC-UHFFFAOYSA-N,-6.6,65187.54
UGJMXCAKCUNAIE-UHFFFAOYSA-N,-5.8,54683.07
QPFYXYFORQJZEC-FOCLMDBBSA-N,-7.1,68686.1
ZEMGGZBWXRYJHK-UHFFFAOYSA-N,-4.7,42493.71
DAFOCGYVTAOKAJ-VIFPVBQESA-N,-6.2,78995.09
KQKPFRSPSRPDEB-UHFFFAOYSA-N,-6.7,48157.47
