ligand,energy,binding score
VGLGVJVUHYTIIU-LLVKDONJSA-N,-6.3,26887.53
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-6.9,30678.93
DQMZLTXERSFNPB-UHFFFAOYSA-N,-6.3,38718.94
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-6.9,30491.22
WHUUTDBJXJRKMK-VKHMYHEASA-N,-5.6,35673.02
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-6.4,32680.69
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-7.3,26655.77
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-7.2,33805.51
WVRIPRILKKOIQL-UHFFFAOYSA-N,-7.1,35551.63
XBBDACCLCFWBSI-ZETCQYMHSA-N,-7.2,33918.55
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-6.3,15443.55
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-7.3,27708.68
NJCBUSHGCBERSK-UHFFFAOYSA-N,-7.0,32056.84
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-4.5,35154.34
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-8.9,34814.75
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-7.4,32180.51
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-7.6,19393.7
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-6.9,27525.88
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-5.6,43026.89
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-6.6,48034.87
UGJWZYARKOFRDB-UHFFFAOYSA-O,-7.0,12876.03
URJQOOISAKEBKW-UHFFFAOYSA-N,-6.3,25734.69
PYZRQGJRPPTADH-UHFFFAOYSA-N,-7.2,30300.93
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-7.1,32101.09
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-6.7,41814.17
FMCGSUUBYTWNDP-ONGXEEELSA-N,-6.6,30924.13
OFCNXPDARWKPPY-UHFFFAOYSA-N,-6.4,37921.1
OUBCNLGXQFSTLU-UHFFFAOYSA-N,-8.8,30760.78
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-7.1,28697.56
