ligand,energy,binding score
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-6.9,45333.17
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-8.6,33647.03
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-6.3,48375.37
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-7.3,43140.82
PYZRQGJRPPTADH-UHFFFAOYSA-N,-7.0,39585.47
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-7.0,46059.19
DQMZLTXERSFNPB-UHFFFAOYSA-N,-7.0,33130.02
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-9.1,36261.43
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-6.7,38010.49
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-8.5,41322.04
XBBDACCLCFWBSI-ZETCQYMHSA-N,-6.6,46299.72
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-7.4,42398.58
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-6.1,38545.08
VGLGVJVUHYTIIU-LLVKDONJSA-N,-7.9,30953.35
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-6.3,55671.27
NJCBUSHGCBERSK-UHFFFAOYSA-N,-7.2,32841.92
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-7.8,46210.52
WVRIPRILKKOIQL-UHFFFAOYSA-N,-6.1,37566.93
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-6.9,42407.39
WHUUTDBJXJRKMK-VKHMYHEASA-N,-4.8,64161.46
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-3.6,42078.15
URJQOOISAKEBKW-UHFFFAOYSA-N,-6.0,30502.92
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-6.0,40933.99
UGJWZYARKOFRDB-UHFFFAOYSA-O,-6.6,38085.46
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-5.4,44688.47
OUBCNLGXQFSTLU-UHFFFAOYSA-N,-8.6,39727.66
HXRSXEDVVARPHP-UHFFFAOYSA-N,-7.1,31408.81
CMSMOCZEIVJLDB-AWEZNQCLSA-N,-5.4,40008.44
YEKQSSHBERGOJK-UHFFFAOYSA-N,-7.0,41373.84
FMCGSUUBYTWNDP-ONGXEEELSA-N,-6.2,44230.98
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-9.1,30530.8
YEKMWXFHPZBZLR-VIFPVBQESA-N,-6.7,45912.69
HIANJWSAHKJQTH-UHFFFAOYSA-N,-8.2,38352.9
JXSJBGJIGXNWCI-MRVPVSSYSA-N,-5.1,37170.37
DQGFCLJXYFXXIJ-UHFFFAOYSA-N,-7.9,37222.9
QZMQDHNCNUGQSO-UHFFFAOYSA-N,-5.0,47411.21
YQEZLKZALYSWHR-CYBMUJFWSA-N,-7.1,23930.2
RDJGLLICXDHJDY-LLVKDONJSA-N,-7.4,41856.47
HJCMDXDYPOUFDY-WHFBIAKZSA-N,-6.1,43883.94
DYDCUQKUCUHJBH-UWTATZPHSA-N,-4.2,46664.14
NVBZUCIQNYPGCI-CTYIDZIISA-N,-7.7,33268.95
WYDUSKDSKCASEF-IBGZPJMESA-N,-7.1,29599.91
IZOYMGQQVNAMHS-UHFFFAOYSA-N,-7.1,45746.16
XCDXSSFOJZZGQC-UHFFFAOYSA-N,-6.8,53095.11
SQYNKIJPMDEDEG-KXGDERBTSA-N,-5.1,51584.45
MFOCDFTXLCYLKU-CMPLNLGQSA-N,-6.9,42361.46
OFCNXPDARWKPPY-UHFFFAOYSA-N,-5.5,43972.03
YUGZHQHSNYIFLG-FQEVSTJZSA-N,-8.4,31762.77
NTEDWGYJNHZKQW-DGMDOPGDSA-N,-4.9,44174.46
RXQCGGRTAILOIN-UHFFFAOYSA-N,-6.1,32884.86
DBZJJPROPLPMSN-UHFFFAOYSA-N,-8.1,36663.22
VNFAARJCGSAROU-CYBMUJFWSA-N,-7.3,38932.72
QPFYXYFORQJZEC-FOCLMDBBSA-N,-7.1,45996.45
MNSQDVCVWNXBFQ-UHFFFAOYSA-N,-7.4,34797.9
RJFAYQIBOAGBLC-BYPYZUCNSA-N,-4.4,35125.22
PHPUXYRXPHEJDF-UHFFFAOYSA-N,-8.8,32446.42
GAZGHCHCYRSPIV-SNVBAGLBSA-N,-6.5,49564.28
STDBAQMTJLUMFW-UHFFFAOYSA-N,-6.4,35843.09
RVOLLAQWKVFTGE-UHFFFAOYSA-N,-5.7,40248.22
UUTKICFRNVKFRG-WDSKDSINSA-N,-6.9,52139.79
FDDDEECHVMSUSB-UHFFFAOYSA-N,-6.0,32641.68
BAINIUMDFURPJM-UHFFFAOYSA-N,-9.6,48218.73
QELUYTUMUWHWMC-UHFFFAOYSA-N,-6.7,50852.8
ZEMGGZBWXRYJHK-UHFFFAOYSA-N,-4.8,41685.65
QFVDKARCPMTZCS-UHFFFAOYSA-N,-7.6,36816.01
DAFOCGYVTAOKAJ-VIFPVBQESA-N,-6.1,51481.35
LCTZPQRFOZKZNK-UHFFFAOYSA-N,-7.4,38686.24
MGIZPPBLEKKZPZ-UHFFFAOYSA-N,-8.1,32248.57
VKYKSIONXSXAKP-UHFFFAOYSA-N,-4.3,47901.19
HWKQNAWCHQMZHK-UHFFFAOYSA-N,-5.4,50172.32
PWHROYKAGRUWDQ-UHFFFAOYSA-N,-9.0,47603.58
FTQDJVZNPJRVPG-XWEVEMRCSA-N,-9.2,39918.91
UGJMXCAKCUNAIE-UHFFFAOYSA-N,-5.8,44616.77
LPLVUJXQOOQHMX-QWBHMCJMSA-N,-10.4,36169.33
KQKPFRSPSRPDEB-UHFFFAOYSA-N,-6.5,48968.77
VXROHTDSRBRJLN-UHFFFAOYSA-O,-6.2,36205.37
NGHTXZCKLWZPGK-UHFFFAOYSA-N,-7.6,42324.08
BULMIDNYAWYAMZ-UWTATZPHSA-N,-5.4,54861.98
RFHAOTPXVQNOHP-UHFFFAOYSA-N,-7.5,39369.39
WIXFIQKTHUVFDI-LLVKDONJSA-N,-7.8,45281.48
OPNPQXLQERQBBV-UHFFFAOYSA-N,-5.4,34978.36
