ligand,E1,E2,E3
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.2,-3.0,-2.6
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-6.8,-7.4,-7.4
XULACPAEUUWKFX-UHFFFAOYSA-N,-5.0,-6.7,-5.6
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.4,-4.7,-3.8
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.4,-3.1,-3.0
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-8.0,-7.1,-6.5
MTTYXGPMZKRTCI-VIFPVBQESA-N,-4.9,-6.0,-5.0
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-5.7,-6.0,-5.9
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.7,-3.5,-2.8
ZKLPARSLTMPFCP-NRFANRHFSA-N,-5.2,-6.3,-5.8
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-4.5,-7.0,-4.9
FZERHIULMFGESH-UHFFFAOYSA-N,-4.6,-5.7,-4.4
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.6,-0.8,-0.7
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.5,-4.3,-3.8
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-4.7,-4.5,-3.8
PBAPPPCECJKMCM-IBGZPJMESA-N,-5.1,-6.0,-5.6
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-2.6,-4.2,-3.2
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-4.5,-5.0,-4.0
SSLKKMZJCJBOML-UHFFFAOYSA-N,-4.7,-5.2,-4.4
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.1,-5.2,-4.0
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-4.2,-6.2,-4.5
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.1,-4.6,-3.8
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.0,-4.7,-4.6
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-5.5,-5.7,-5.4
