ligand,E1,E2,E3
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.3,-4.9,-4.6
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-2.8,-2.5
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.4,-5.7,-5.0
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.2,-8.0,-6.7
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.6,-0.6,-0.6
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-4.9,-4.6,-4.6
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.2,-4.0,-4.2
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.2,-8.2,-6.7
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.1,-6.3,-6.4
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.4,-5.2,-5.1
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.0,-6.2,-5.6
FZERHIULMFGESH-UHFFFAOYSA-N,-5.3,-4.8,-4.8
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.4,-4.0,-4.4
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,-3.2,-2.9
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.2,-5.3,-5.6
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.4,-4.2,-4.2
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.8,-2.6,-2.8
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.2,-4.3,-4.0
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.0,-5.2,-5.7
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.6,-5.8,-5.6
SSLKKMZJCJBOML-UHFFFAOYSA-N,-5.1,-5.0,-4.6
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-4.4,-4.4
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.3,-2.2,-2.1
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.5,-7.2,-6.5
