ligand,E1,E2,E3
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.9,-5.2,-5.0
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.8,-4.2,-3.7
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-3.0,-2.1,-2.3
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-6.2,-5.9,-4.7
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.9,-2.7,-2.9
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-11.7,-8.4,-9.3
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-6.4,-5.1,-4.7
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-7.6,-6.8,-5.7
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.7,-0.5
KDXKERNSBIXSRK-YFKPBYRVSA-N,-5.0,-4.5,-4.3
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.6,-7.0,-5.9
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.5,-4.7,-4.0
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.3,-3.0,-2.8
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.6,-5.3,-4.7
MTTYXGPMZKRTCI-VIFPVBQESA-N,-7.0,-6.1,-4.7
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.8,-8.8,-7.1
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.7,-5.8,-4.9
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.4,-5.9,-4.6
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.9,-6.8,-6.1
ZKLPARSLTMPFCP-NRFANRHFSA-N,-8.0,-7.0,-5.6
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,-5.1,-4.2
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.7,-3.5,-2.7
CKLJMWTZIZZHCS-REOHCLBHSA-N,-5.1,-4.1,-4.0
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.8,-7.6,-5.9
