ligand,E1,E2,E3
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.3,-3.5,-3.3
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.1,-5.4,-5.5
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.6,-8.4,-9.8
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.8,-2.8,-2.8
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.9,-6.1,-5.8
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.8,-3.6,-3.3
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-10.0,-9.6,-10.8
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-6.2,-6.3,-5.8
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-5.2,-4.6
FZERHIULMFGESH-UHFFFAOYSA-N,-5.5,-5.9,-4.9
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.9,-5.4,-4.4
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-5.8,-5.9,-7.1
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.8,-5.5,-4.3
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.8,-6.1,-6.0
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.3,-5.1,-4.1
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.7,-0.6
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-8.5,-7.6,-7.3
ZKLPARSLTMPFCP-NRFANRHFSA-N,-6.6,-7.1,-6.9
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.8,-6.5,-5.9
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.8,-8.0,-8.0
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.8,-6.4,-5.5
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.0,-7.1,-6.2
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.9,-3.0,-2.6
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.3,-7.2,-7.3
