ligand,E1,E2,E3
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.0,-7.4,-7.1
FZERHIULMFGESH-UHFFFAOYSA-N,-5.4,-5.2,-5.7
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-5.0,-5.1
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.6,-6.3,-6.5
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-4.4,-5.9,-5.5
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.3,-7.1,-7.5
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.6,-0.7
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.5,-4.6,-4.8
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.0,-7.9,-8.8
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.7,-4.7
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,-2.9,-2.9
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.2,-3.6,-3.7
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.7,-6.3,-6.6
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.9,-5.8,-5.8
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,-2.4,-2.3
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.7,-5.7,-5.9
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.0,-6.4,-5.9
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.3,-7.3,-8.2
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.4,-5.9,-6.1
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.7,-9.0,-8.2
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-7.8,-9.7,-9.5
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.9,-6.6,-7.0
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.6,-4.7,-4.8
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-2.9,-2.9,-2.9
