ligand,E1,E2,E3
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.6,-7.6,-9.1
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.1,-4.5,-4.1
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.2,-6.7,-7.5
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-4.4,-5.3,-5.1
SSLKKMZJCJBOML-UHFFFAOYSA-N,-5.3,-5.4,-5.7
FZERHIULMFGESH-UHFFFAOYSA-N,-4.9,-5.3,-5.2
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.2,-5.7,-5.8
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.2,-4.5,-4.3
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.2,-2.9,-3.1
PBAPPPCECJKMCM-IBGZPJMESA-N,-6.7,-6.1,-6.9
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.0,-4.2,-4.0
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.0,-3.2,-3.1
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.5,-7.8,-7.5
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-8.3,-9.9,-9.0
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.8,-2.4,-2.9
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.7,-0.7
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.7,-4.7,-4.9
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.3,-5.5,-5.6
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.2,-6.5,-6.9
ZKLPARSLTMPFCP-NRFANRHFSA-N,-6.6,-6.8,-7.2
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.4,-5.5,-5.9
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.6,-5.6,-6.1
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.0,-4.6,-4.2
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.9,-2.9,-2.5
