ligand,E1,E2,E3
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.1,-4.7,-5.8
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-3.2,-3.5
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.6,-5.9,-7.2
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.7,-7.5,-9.5
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.4,-4.5,-4.8
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.6,-4.1,-4.4
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.0,-4.1,-4.7
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.6,-4.6,-4.7
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.8,-0.6,-0.6
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-8.4,-6.1,-7.5
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.4,-2.9,-3.5
FZERHIULMFGESH-UHFFFAOYSA-N,-5.5,-4.3,-5.3
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.0,-2.9,-2.8
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.8,-2.7,-3.0
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.5,-4.3,-4.7
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.5,-6.3,-7.4
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.3,-4.8,-6.5
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.1,-3.7,-4.8
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.9,-6.9,-7.8
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.7,-5.8,-6.2
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.4,-5.4,-5.7
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.3,-7.2,-10.1
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-6.0,-4.8,-5.5
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.2,-5.2,-6.0
