ligand,E1,E2,E3
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.5,-5.3,-5.1
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.2,-4.3,-4.0
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.8,-2.6,-2.8
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-2.8,-2.5
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.0,-4.4,-4.4
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.1,-6.2,-5.3
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.0,-4.1,-4.6
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.6,-0.6,-0.6
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.3,-2.2,-2.1
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-4.9,-4.6,-4.5
FZERHIULMFGESH-UHFFFAOYSA-N,-5.3,-4.8,-4.8
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.5,-6.7,-5.0
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.3,-4.9,-4.6
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.1,-6.3,-6.4
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,-3.2,-2.9
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.4,-4.2,-4.2
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.1,-8.0,-6.4
SSLKKMZJCJBOML-UHFFFAOYSA-N,-5.0,-5.0,-4.7
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.0,-8.4,-7.0
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.3,-3.8,-4.3
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.1,-5.2,-5.7
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.3,-7.6,-5.9
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.2,-5.3,-5.5
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.6,-5.8,-5.6
