ligand,binding score,energy
HJPHIJVSRJVAGC-SSDOTTSWSA-N,894812.16,-4.2
LGAJOMLFGCSBFF-OLXDQKQCSA-N,362044.09,-9.0
GZUITABIAKMVPG-UHFFFAOYSA-N,422914.36,-10.2
LCAAMXMULMCKLJ-UHFFFAOYSA-N,699626.82,-7.5
NETZHAKZCGBWSS-CEDHKZHLSA-N,312497.76,-8.2
FEWJPZIEWOKRBE-JCYAYHJZSA-N,377888.63,-5.1
SLYPOVJCSQHITR-UHFFFAOYSA-N,674417.32,-5.9
VWVSBHGCDBMOOT-IIEHVVJPSA-N,347760.14,-9.0
AJOQSQHYDOFIOX-SECBINFHSA-N,263233.87,-7.3
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1271003.38,-5.7
WWZKQHOCKIZLMA-UHFFFAOYSA-N,341765.02,-5.0
FBPFZTCFMRRESA-JGWLITMVSA-N,392390.99,-5.4
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1340996.68,-6.0
JFPVXVDWJQMJEE-IZRZKJBUSA-N,908947.11,-7.6
PVHUJELLJLJGLN-INIZCTEOSA-N,1205468.33,-7.2
BMOVQUBVGICXQN-MKPDMIMOSA-N,844637.35,-8.1
KWGRBVOPPLSCSI-WPRPVWTQSA-N,372543.33,-6.0
IMYZQPCYWPFTAG-YWVKMMECSA-N,617734.62,-5.6
OIRCOABEOLEUMC-GEJPAHFPSA-N,669838.48,-1.4
DKGZKTPJOSAWFA-UHFFFAOYSA-N,314553.38,-9.0
LEVWYRKDKASIDU-IMJSIDKUSA-N,1904575.42,-5.2
BUGYDGFZZOZRHP-CDECOKDKSA-N,745085.95,-6.2
WOFMFGQZHJDGCX-ZULDAHANSA-N,497588.42,-8.1
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,414270.08,-8.5
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1173949.88,-5.1
WTFXJFJYEJZMFO-UHFFFAOYSA-N,1078900.71,-8.2
HTJXMOGUGMSZOG-UHFFFAOYSA-N,702932.05,-7.3
WDICTQVBXKADBP-UHFFFAOYSA-N,473733.95,-6.4
YFDSDPIBEUFTMI-UHFFFAOYSA-N,282040.02,-3.7
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1216554.89,-6.3
YGCODSQDUUUKIV-UHFFFAOYSA-N,658405.56,-6.0
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,800210.64,-8.3
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1296293.06,-4.8
UDMBCSSLTHHNCD-KQYNXXCUSA-N,489203.89,-7.3
AKUJBENLRBOFTD-QZIXMDIESA-N,705606.26,-8.5
PFTAWBLQPZVEMU-DZGCQCFKSA-N,714195.71,-8.6
