ligand,E1,E2,E3
QTNZYVAMNRDUAD-UHFFFAOYSA-N,-7.5,-6.3,-6.2
SPLVKBMIQSSFFN-UHFFFAOYSA-N,-6.4,-6.5,-6.0
GZKLJWGUPQBVJQ-UHFFFAOYSA-N,-11.2,-9.5,-9.6
DB11989,-7.8,-7.4,-7.5
DHHVAGZRUROJKS-UHFFFAOYSA-N,-5.6,-5.4,-5.4
KRKNYBCHXYNGOX-UHFFFAOYSA-N,-6.0,-5.8,-5.7
SBNKFTQSBPKMBZ-UHFFFAOYSA-N,-6.2,-6.1,-5.2
KUAZQDVKQLNFPE-UHFFFAOYSA-N,-4.3,-4.7,-3.8
CNBHDDBNEKKMJH-ZFWWWQNUSA-N,-8.1,-8.7,-8.2
WOUOLAUOZXOLJQ-MBSDFSHPSA-N,-9.2,-8.7,-8.4
NASXCEITKQITLD-UHFFFAOYSA-N,-8.4,-8.4,-7.5
RJIWZDNTCBHXAL-UHFFFAOYSA-N,-7.1,-7.1,-6.0
GVPIXRLYKVFFMK-UHFFFAOYSA-N,-8.8,-8.6,-8.6
KYIAWOXNPBANEW-LURJTMIESA-N,-7.4,-7.0,-6.3
HJDYAOBDPZQHOD-SFHVURJKSA-N,-7.3,-7.8,-6.8
XYFLWVOTXWXNAM-WTNNCJBMSA-N,-10.1,-9.8,-10.4
SJDACOMXKWHBOW-UHFFFAOYSA-N,-9.4,-9.2,-9.1
PRFPQYGTPKDLHJ-LLVKDONJSA-N,-6.7,-6.6,-5.7
BOFQWVMAQOTZIW-UHFFFAOYSA-N,-10.4,-9.5,-10.2
PXQPEWDEAKTCGB-UHFFFAOYSA-N,-6.5,-6.6,-6.0
QPADNTZLUBYNEN-UHFFFAOYSA-N,-6.4,-6.6,-5.7
UQRORFVVSGFNRO-UTINFBMNSA-N,-6.2,-6.8,-5.7
LQGIXNQCOXNCRP-UHFFFAOYSA-N,-8.0,-7.6,-7.5
VYWWNRMSAPEJLS-UPKJDFJRSA-N,-10.0,-8.7,-8.0
