ligand,E1,E2,E3
DB11989,-7.3,-7.9,-6.2
VYWWNRMSAPEJLS-UPKJDFJRSA-N,-8.1,-8.1,-7.2
PRFPQYGTPKDLHJ-LLVKDONJSA-N,-5.7,-6.0,-4.8
BOFQWVMAQOTZIW-UHFFFAOYSA-N,-8.5,-9.3,-6.0
QPADNTZLUBYNEN-UHFFFAOYSA-N,-5.9,-6.6,-7.6
UQRORFVVSGFNRO-UTINFBMNSA-N,-6.0,-6.0,-6.1
RJIWZDNTCBHXAL-UHFFFAOYSA-N,-7.9,-7.1,-6.2
KYIAWOXNPBANEW-LURJTMIESA-N,-6.9,-6.7,-6.6
PXQPEWDEAKTCGB-UHFFFAOYSA-N,-7.2,-6.4,-6.6
NASXCEITKQITLD-UHFFFAOYSA-N,-9.8,-8.0,-5.4
GZKLJWGUPQBVJQ-UHFFFAOYSA-N,-7.5,-9.4,-6.9
QTNZYVAMNRDUAD-UHFFFAOYSA-N,-6.1,-6.4,-4.6
HJDYAOBDPZQHOD-SFHVURJKSA-N,-6.8,-6.9,-4.6
SBNKFTQSBPKMBZ-UHFFFAOYSA-N,-7.1,-6.7,-6.3
LQGIXNQCOXNCRP-UHFFFAOYSA-N,-6.0,-7.8,-3.9
WOUOLAUOZXOLJQ-MBSDFSHPSA-N,-7.6,-8.3,-5.4
KUAZQDVKQLNFPE-UHFFFAOYSA-N,-3.7,-3.7,-3.0
SPLVKBMIQSSFFN-UHFFFAOYSA-N,-7.1,-6.2,-4.4
SJDACOMXKWHBOW-UHFFFAOYSA-N,-8.7,-8.5,-4.5
GVPIXRLYKVFFMK-UHFFFAOYSA-N,-8.7,-8.5,-5.4
DHHVAGZRUROJKS-UHFFFAOYSA-N,-5.2,-5.8,-5.8
KRKNYBCHXYNGOX-UHFFFAOYSA-N,-5.2,-5.5,-6.2
CNBHDDBNEKKMJH-ZFWWWQNUSA-N,-7.9,-8.5,-5.3
XYFLWVOTXWXNAM-WTNNCJBMSA-N,-8.5,-8.9,-7.2
