ligand,binding score,energy
LEVWYRKDKASIDU-IMJSIDKUSA-N,1768481.74,-4.9
AJOQSQHYDOFIOX-SECBINFHSA-N,261396.16,-6.2
JFPVXVDWJQMJEE-IZRZKJBUSA-N,824708.03,-6.3
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1167056.44,-5.0
BMOVQUBVGICXQN-MKPDMIMOSA-N,761079.07,-6.9
KWGRBVOPPLSCSI-WPRPVWTQSA-N,446259.98,-5.5
IMYZQPCYWPFTAG-YWVKMMECSA-N,551934.22,-4.5
WOFMFGQZHJDGCX-ZULDAHANSA-N,447908.42,-7.1
SLYPOVJCSQHITR-UHFFFAOYSA-N,612751.62,-5.5
DKGZKTPJOSAWFA-UHFFFAOYSA-N,282201.82,-7.2
HJPHIJVSRJVAGC-SSDOTTSWSA-N,837314.24,-3.9
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1228588.49,-6.1
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,366706.79,-7.0
WWZKQHOCKIZLMA-UHFFFAOYSA-N,351801.93,-5.0
FEWJPZIEWOKRBE-JCYAYHJZSA-N,404753.06,-5.7
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1065249.63,-5.4
FBPFZTCFMRRESA-JGWLITMVSA-N,463880.21,-5.1
VWVSBHGCDBMOOT-IIEHVVJPSA-N,313061.84,-7.3
OIRCOABEOLEUMC-GEJPAHFPSA-N,604883.02,-1.1
NETZHAKZCGBWSS-CEDHKZHLSA-N,280040.29,-6.3
PVHUJELLJLJGLN-INIZCTEOSA-N,1102365.21,-6.4
LGAJOMLFGCSBFF-OLXDQKQCSA-N,360740.3,-7.5
LCAAMXMULMCKLJ-UHFFFAOYSA-N,630299.59,-7.0
GZUITABIAKMVPG-UHFFFAOYSA-N,379678.59,-7.5
BUGYDGFZZOZRHP-CDECOKDKSA-N,665767.26,-5.3
XCPGHVQEEXUHNC-UHFFFAOYSA-N,757153.12,-7.5
HTJXMOGUGMSZOG-UHFFFAOYSA-N,627305.16,-6.1
HNDVDQJCIGZPNO-YFKPBYRVSA-N,912038.46,-5.0
YMFIJXDFAPHJIN-SECBINFHSA-N,615126.02,-6.3
AKUJBENLRBOFTD-QZIXMDIESA-N,637116.84,-7.1
WTFXJFJYEJZMFO-UHFFFAOYSA-N,981972.05,-6.8
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1058266.99,-6.0
TZADDXVKYWMEHX-YFKPBYRVSA-N,1232897.13,-5.2
QTQPVLDZQVPLGV-AWEZNQCLSA-N,426790.67,-6.6
NJCJBUHJQLFDSW-UHFFFAOYSA-N,523381.5,-7.2
PYVUMAGVCSQCBD-RFAUZJTJSA-N,614497.37,-7.8
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,290626.29,-6.0
PFTAWBLQPZVEMU-DZGCQCFKSA-N,642563.51,-7.5
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,723011.67,-7.8
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,378223.71,-6.7
WDICTQVBXKADBP-UHFFFAOYSA-N,406838.08,-5.7
PAZJSJFMUHDSTF-AWEZNQCLSA-N,956023.07,-6.1
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1082663.27,-6.1
XXVROGAVTTXONC-NSHDSACASA-N,312220.54,-5.3
YFDSDPIBEUFTMI-UHFFFAOYSA-N,217493.66,-3.2
UDMBCSSLTHHNCD-KQYNXXCUSA-N,489605.24,-6.9
YGCODSQDUUUKIV-UHFFFAOYSA-N,633862.44,-5.7
KRMDCWKBEZIMAB-UHFFFAOYSA-N,821522.54,-7.1
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1189681.38,-4.6
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,316448.05,-1.0
AIZFEOPQVZBNGH-UHFFFAOYSA-N,407910.72,-7.4
FFINMCNLQNTKLU-UHFFFAOYSA-N,1208373.93,-6.0
LOUPRKONTZGTKE-WZBLMQSHSA-N,602993.83,-6.7
XRQDFNLINLXZLB-CKIKVBCHSA-N,946788.31,-6.3
JZRWCGZRTZMZEH-UHFFFAOYSA-N,154909.35,-5.9
MKKYBZZTJQGVCD-XTCKQBCOSA-N,682691.02,-6.4
