ligand,E1,E2,E3
RQAITHJHUFFEIV-SNVBAGLBSA-N,-6.1,-6.3,-4.4
QDIYJDPBMZUZEH-UHFFFAOYSA-O,-5.6,-7.4,-6.3
JLKIGFTWXXRPMT-UHFFFAOYSA-N,-6.4,-7.2,-5.1
QXWYKJLNLSIPIN-JGVFFNPUSA-N,-5.3,-6.5,-4.8
VFKZTMPDYBFSTM-KVTDHHQDSA-N,-4.9,-5.1,-3.7
CVWILQHZFWRYPB-UHFFFAOYSA-N,-4.5,-5.5,-4.1
QNQZBKQEIFTHFZ-GOSISDBHSA-N,-5.7,-6.4,-5.7
KBFBRIPYVVGWRS-OAHLLOKOSA-N,-7.2,-8.5,-5.9
CAHKINHBCWCHCF-JTQLQIEISA-N,-6.3,-6.8,-5.4
XSPUSVIQHBDITA-RKYNPMAHSA-N,-6.0,-8.7,-5.9
VWLHWLSRQJQWRG-UHFFFAOYSA-O,-4.3,-5.5,-4.4
DRMHNJGOEAYOIZ-CYBMUJFWSA-N,-5.9,-6.3,-5.2
HHRZAEJMHSGZNP-SSDOTTSWSA-N,-5.6,-5.3,-4.9
DVEQCIBLXRSYPH-LLVKDONJSA-N,-5.8,-6.7,-5.3
DNKPFCQEGBJJTE-UHFFFAOYSA-N,-3.0,-3.4,-2.6
DBHODFSFBXJZNY-UHFFFAOYSA-N,-5.4,-5.0,-4.1
LSAOZCAKUIANSQ-UHFFFAOYSA-N,-6.2,-7.8,-5.5
DBEPLOCGEIEOCV-WSBQPABSSA-N,-6.9,-7.8,-6.2
NPPQSCRMBWNHMW-UHFFFAOYSA-N,-5.7,-5.9,-4.9
QLTVVOATEHFXLT-VIFPVBQESA-N,-5.5,-6.5,-5.3
NBOMNTLFRHMDEZ-UHFFFAOYSA-N,-4.2,-5.1,-4.2
ZPAKPRAICRBAOD-UHFFFAOYSA-N,-5.7,-7.0,-6.2
WMJPAYUKEVEBCN-UHFFFAOYSA-N,-4.6,-5.5,-4.2
SBBDHANTMHIRGW-QMMMGPOBSA-N,-5.5,-5.8,-4.0
KZNICNPSHKQLFF-UHFFFAOYSA-N,-4.7,-4.6,-3.6
