ligand,E1,E2,E3
DBHODFSFBXJZNY-UHFFFAOYSA-N,-5.2,-5.2,-5.2
XSPUSVIQHBDITA-RKYNPMAHSA-N,-8.1,-7.5,-8.0
SBBDHANTMHIRGW-QMMMGPOBSA-N,-6.5,-6.2,-5.9
DRMHNJGOEAYOIZ-CYBMUJFWSA-N,-7.4,-7.0,-7.0
QNQZBKQEIFTHFZ-GOSISDBHSA-N,-8.1,-6.1,-6.5
ZPAKPRAICRBAOD-UHFFFAOYSA-N,-8.4,-8.2,-8.5
JLKIGFTWXXRPMT-UHFFFAOYSA-N,-8.4,-6.9,-7.4
KBFBRIPYVVGWRS-OAHLLOKOSA-N,-8.3,-7.7,-7.9
QXWYKJLNLSIPIN-JGVFFNPUSA-N,-7.1,-6.7,-6.8
CVWILQHZFWRYPB-UHFFFAOYSA-N,-6.3,-5.6,-5.5
KZNICNPSHKQLFF-UHFFFAOYSA-N,-4.5,-5.0,-5.0
DVEQCIBLXRSYPH-LLVKDONJSA-N,-8.2,-7.5,-7.1
NBOMNTLFRHMDEZ-UHFFFAOYSA-N,-5.1,-5.3,-5.2
RQAITHJHUFFEIV-SNVBAGLBSA-N,-6.6,-6.9,-6.9
QLTVVOATEHFXLT-VIFPVBQESA-N,-7.8,-7.2,-7.1
CAHKINHBCWCHCF-JTQLQIEISA-N,-7.5,-6.9,-7.0
WMJPAYUKEVEBCN-UHFFFAOYSA-N,-5.6,-6.0,-5.9
DNKPFCQEGBJJTE-UHFFFAOYSA-N,-3.7,-3.4,-3.7
LSAOZCAKUIANSQ-UHFFFAOYSA-N,-7.5,-7.2,-7.5
QDIYJDPBMZUZEH-UHFFFAOYSA-O,-8.3,-5.6,-5.4
DBEPLOCGEIEOCV-WSBQPABSSA-N,-10.1,-6.3,-6.5
HHRZAEJMHSGZNP-SSDOTTSWSA-N,-5.7,-5.6,-5.5
VFKZTMPDYBFSTM-KVTDHHQDSA-N,-5.4,-5.3,-5.0
NPPQSCRMBWNHMW-UHFFFAOYSA-N,-5.8,-6.3,-6.1
VWLHWLSRQJQWRG-UHFFFAOYSA-O,-6.0,-5.6,-5.7
