ligand,E1,E2,E3
DBHODFSFBXJZNY-UHFFFAOYSA-N,-4.9,-4.2,-5.1
HHRZAEJMHSGZNP-SSDOTTSWSA-N,-5.4,-4.4,-5.6
VWLHWLSRQJQWRG-UHFFFAOYSA-O,-5.3,-4.3,-5.4
NBOMNTLFRHMDEZ-UHFFFAOYSA-N,-5.0,-4.1,-5.1
DVEQCIBLXRSYPH-LLVKDONJSA-N,-6.2,-5.5,-6.7
KZNICNPSHKQLFF-UHFFFAOYSA-N,-5.2,-3.4,-4.3
ZPAKPRAICRBAOD-UHFFFAOYSA-N,-6.5,-6.1,-6.7
XSPUSVIQHBDITA-RKYNPMAHSA-N,-6.3,-6.1,-6.8
QXWYKJLNLSIPIN-JGVFFNPUSA-N,-5.8,-5.1,-6.1
QLTVVOATEHFXLT-VIFPVBQESA-N,-5.6,-5.2,-6.0
LSAOZCAKUIANSQ-UHFFFAOYSA-N,-6.9,-5.6,-7.2
WMJPAYUKEVEBCN-UHFFFAOYSA-N,-5.5,-4.3,-5.9
SBBDHANTMHIRGW-QMMMGPOBSA-N,-5.0,-4.9,-5.5
KBFBRIPYVVGWRS-OAHLLOKOSA-N,-6.5,-6.1,-7.0
DNKPFCQEGBJJTE-UHFFFAOYSA-N,-3.1,-2.7,-3.3
QDIYJDPBMZUZEH-UHFFFAOYSA-O,-7.0,-5.3,-7.5
DRMHNJGOEAYOIZ-CYBMUJFWSA-N,-6.0,-4.9,-6.2
VFKZTMPDYBFSTM-KVTDHHQDSA-N,-4.6,-3.8,-5.0
NPPQSCRMBWNHMW-UHFFFAOYSA-N,-5.1,-4.4,-5.3
CAHKINHBCWCHCF-JTQLQIEISA-N,-5.7,-5.3,-6.0
JLKIGFTWXXRPMT-UHFFFAOYSA-N,-6.1,-5.9,-7.0
CVWILQHZFWRYPB-UHFFFAOYSA-N,-4.9,-4.2,-5.1
DBEPLOCGEIEOCV-WSBQPABSSA-N,-7.5,-6.8,-7.0
RQAITHJHUFFEIV-SNVBAGLBSA-N,-5.4,-5.0,-5.5
QNQZBKQEIFTHFZ-GOSISDBHSA-N,-5.7,-5.2,-5.8
