ligand,E1,E2,E3
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.0,-5.8,-5.4
XEFQLINVKFYRCS-UHFFFAOYSA-N,-6.2,-6.3,-5.2
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-5.9,-6.1,-5.1
XXEPPPIWZFICOJ-NSHDSACASA-N,-4.9,-5.5,-4.3
FBPFZTCFMRRESA-KVTDHHQDSA-N,-4.5,-4.4,-5.1
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-5.2,-4.7,-4.2
XBJWOGLKABXFJE-YFKPBYRVSA-N,-4.8,-4.5,-4.4
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-3.9,-3.5,-4.0
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.0,-3.9,-3.7
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.2,-2.8,-2.8
POJWUDADGALRAB-SFOWXEAESA-N,-4.9,-4.9,-4.7
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.0,-3.1,-3.2
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-5.7,-5.7,-5.8
YFESJHPTNWYOCO-UHFFFAOYSA-N,-3.7,-3.3,-3.6
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-5.5,-5.9,-5.7
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-6.0,-5.6,-5.3
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-6.1,-6.5,-5.5
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.2,-4.0,-4.0
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.2,-3.9,-4.4
KHAUBYTYGDOYRU-IRXASZMISA-N,-6.1,-5.7,-5.1
XOAAWQZATWQOTB-UHFFFAOYSA-N,-3.5,-3.0,-3.5
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-5.0,-5.8,-4.8
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-3.4,-3.6,-3.5
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-2.6,-2.6,-3.0
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.0,-5.9,-5.7
