ligand,E1,E2,E3
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-5.6,-5.8,-4.9
KHAUBYTYGDOYRU-IRXASZMISA-N,-6.1,-6.7,-4.6
CVSVTCORWBXHQV-UHFFFAOYSA-N,-5.9,-5.8,-5.4
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-5.8,-6.0,-6.4
XOAAWQZATWQOTB-UHFFFAOYSA-N,-4.6,-4.5,-3.9
NFACJZMKEDPNKN-GSVOUGTGSA-N,-5.3,-5.5,-5.1
YFESJHPTNWYOCO-UHFFFAOYSA-N,-5.0,-5.3,-4.6
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-6.1,-6.5,-7.5
XBJWOGLKABXFJE-YFKPBYRVSA-N,-6.1,-5.7,-5.7
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.9,-3.8,-3.9
POJWUDADGALRAB-SFOWXEAESA-N,-6.8,-6.8,-5.8
FBPFZTCFMRRESA-KVTDHHQDSA-N,-6.6,-6.4,-5.4
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-6.2,-6.3,-7.8
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-5.2,-5.0,-4.1
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.1,-5.3,-6.6
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.2,-6.0,-7.0
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-4.1,-3.8,-4.0
KWIUHFFTVRNATP-UHFFFAOYSA-N,-4.7,-4.6,-4.1
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.7,-4.8,-4.3
XEFQLINVKFYRCS-UHFFFAOYSA-N,-5.8,-5.6,-7.4
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-6.9,-6.3,-7.3
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-5.7,-6.0,-6.6
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-5.5,-6.5,-6.5
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-7.6,-6.4,-8.1
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.2,-6.0,-7.7
