ligand,E1,E2,E3
CVSVTCORWBXHQV-UHFFFAOYSA-N,-5.6,-5.9,-4.6
NFACJZMKEDPNKN-GSVOUGTGSA-N,-5.4,-5.5,-4.9
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-5.6,-6.0,-5.1
XXEPPPIWZFICOJ-NSHDSACASA-N,-6.3,-6.0,-5.6
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.7,-4.7,-3.9
XEFQLINVKFYRCS-UHFFFAOYSA-N,-8.0,-7.3,-6.7
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-4.1,-4.1,-3.3
KHAUBYTYGDOYRU-IRXASZMISA-N,-7.7,-7.6,-7.7
FBPFZTCFMRRESA-KVTDHHQDSA-N,-6.2,-6.4,-5.4
YFESJHPTNWYOCO-UHFFFAOYSA-N,-5.0,-5.0,-4.0
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-7.2,-7.2,-7.0
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-6.7,-7.4,-7.3
RTRQQBHATOEIAF-UUOKFMHZSA-N,-7.7,-8.0,-7.6
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-8.0,-8.8,-7.2
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-8.3,-8.3,-8.3
KWIUHFFTVRNATP-UHFFFAOYSA-N,-4.3,-4.4,-3.8
POJWUDADGALRAB-SFOWXEAESA-N,-6.7,-6.8,-5.7
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-6.6,-6.6,-6.1
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-6.7,-6.7,-6.0
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-8.3,-7.9,-7.8
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-5.4,-5.5,-4.3
XBJWOGLKABXFJE-YFKPBYRVSA-N,-6.3,-6.1,-5.2
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.7,-3.6,-2.9
XOAAWQZATWQOTB-UHFFFAOYSA-N,-4.9,-4.9,-4.1
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-7.8,-7.9,-7.7
