ligand,E1,E2,E3
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-2.7,-2.6,-3.0
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-3.4,-3.6,-3.5
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-5.9,-6.1,-5.2
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.0,-5.9,-5.5
XBJWOGLKABXFJE-YFKPBYRVSA-N,-4.7,-4.5,-4.4
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-5.5,-5.9,-5.4
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.0,-3.1,-3.2
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-5.0,-5.8,-4.8
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.1,-3.9,-3.8
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-3.9,-3.5,-4.0
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.2,-3.0,-2.8
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-5.4,-4.8,-4.2
XXEPPPIWZFICOJ-NSHDSACASA-N,-4.8,-5.5,-4.3
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.3,-5.8,-5.4
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-6.2,-6.6,-5.5
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.2,-4.0,-4.0
YFESJHPTNWYOCO-UHFFFAOYSA-N,-3.7,-3.4,-3.6
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-5.9,-5.6,-5.4
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-5.7,-5.6,-5.8
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.2,-3.8,-4.4
XEFQLINVKFYRCS-UHFFFAOYSA-N,-6.2,-6.3,-5.5
FBPFZTCFMRRESA-KVTDHHQDSA-N,-4.5,-4.4,-5.1
KHAUBYTYGDOYRU-IRXASZMISA-N,-6.1,-5.7,-5.1
XOAAWQZATWQOTB-UHFFFAOYSA-N,-3.5,-3.1,-3.5
POJWUDADGALRAB-SFOWXEAESA-N,-4.9,-4.9,-4.7
