ligand,E1,E2,E3
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-4.1,-4.2,-3.9
XBJWOGLKABXFJE-YFKPBYRVSA-N,-5.4,-5.1,-5.4
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.3,-4.0,-4.3
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.9,-3.8,-3.5
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-6.5,-6.8,-7.8
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-7.1,-7.0,-7.4
YFESJHPTNWYOCO-UHFFFAOYSA-N,-4.1,-4.0,-4.5
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-7.1,-6.6,-7.4
XOAAWQZATWQOTB-UHFFFAOYSA-N,-4.1,-3.8,-3.9
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-5.3,-6.0,-5.5
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-7.0,-7.8,-6.8
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-6.5,-7.2,-7.9
XEFQLINVKFYRCS-UHFFFAOYSA-N,-6.1,-6.9,-7.0
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.3,-3.4,-3.1
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.4,-7.0,-6.6
POJWUDADGALRAB-SFOWXEAESA-N,-5.6,-5.6,-5.8
KHAUBYTYGDOYRU-IRXASZMISA-N,-7.0,-7.3,-7.0
FBPFZTCFMRRESA-KVTDHHQDSA-N,-5.0,-5.2,-5.1
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.7,-4.5,-4.6
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-5.8,-5.9,-6.7
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.7,-6.1,-6.2
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.0,-2.9,-2.9
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-6.9,-7.1,-8.4
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.8,-4.5,-4.7
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.9,-5.1,-4.9
