ligand,E1,E2,E3
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-8.1,-7.2,-5.8
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-5.2,-5.6,-4.5
XBJWOGLKABXFJE-YFKPBYRVSA-N,-6.9,-5.2,-4.9
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-6.0,-5.8,-5.5
CVSVTCORWBXHQV-UHFFFAOYSA-N,-5.6,-5.2,-5.4
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-8.1,-7.5,-5.1
POJWUDADGALRAB-SFOWXEAESA-N,-6.8,-6.3,-6.6
XEFQLINVKFYRCS-UHFFFAOYSA-N,-8.1,-7.0,-5.3
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-7.6,-6.5,-5.1
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-7.1,-7.4,-5.0
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.7,-6.2,-4.3
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-7.1,-6.7,-5.3
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.5,-4.3,-4.8
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-4.4,-4.2,-3.6
XOAAWQZATWQOTB-UHFFFAOYSA-N,-5.0,-5.0,-4.4
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.8,-7.2,-5.0
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.9,-4.7,-5.1
KHAUBYTYGDOYRU-IRXASZMISA-N,-7.7,-7.0,-5.9
FBPFZTCFMRRESA-KVTDHHQDSA-N,-5.1,-5.9,-5.9
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-7.9,-8.3,-4.9
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-6.9,-7.7,-4.9
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-4.1,-4.1,-3.3
YFESJHPTNWYOCO-UHFFFAOYSA-N,-4.6,-4.0,-5.0
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-7.6,-8.9,-5.6
KWIUHFFTVRNATP-UHFFFAOYSA-N,-5.4,-4.7,-4.4
