ligand,E1,E2,E3
XBJWOGLKABXFJE-YFKPBYRVSA-N,-5.7,-5.8,-5.8
CVSVTCORWBXHQV-UHFFFAOYSA-N,-5.3,-5.3,-5.4
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-7.2,-7.2,-7.2
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-4.6,-4.7,-4.5
FBPFZTCFMRRESA-KVTDHHQDSA-N,-5.4,-5.8,-5.7
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-7.9,-7.8,-7.8
NFACJZMKEDPNKN-GSVOUGTGSA-N,-5.3,-5.4,-5.3
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-6.7,-6.1,-6.2
KWIUHFFTVRNATP-UHFFFAOYSA-N,-4.2,-4.4,-4.2
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.6,-3.8,-3.6
RTRQQBHATOEIAF-UUOKFMHZSA-N,-8.1,-7.7,-7.2
XEFQLINVKFYRCS-UHFFFAOYSA-N,-7.6,-7.0,-7.4
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-7.6,-6.8,-6.6
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.3,-4.6,-4.5
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-8.4,-8.0,-8.6
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-8.0,-6.3,-7.5
XXEPPPIWZFICOJ-NSHDSACASA-N,-6.0,-6.0,-6.0
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-6.7,-6.3,-6.2
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-7.9,-6.8,-7.4
YFESJHPTNWYOCO-UHFFFAOYSA-N,-4.6,-4.6,-4.4
POJWUDADGALRAB-SFOWXEAESA-N,-6.4,-6.7,-6.8
XOAAWQZATWQOTB-UHFFFAOYSA-N,-4.1,-4.5,-4.1
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.4,-3.6,-3.4
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-5.1,-5.5,-5.3
KHAUBYTYGDOYRU-IRXASZMISA-N,-8.0,-6.2,-6.2
