ligand,E1,E2,E3
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.4,-4.1,-4.4
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.6,-3.0,-3.7
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.8,-4.2,-4.7
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.4,-5.1,-6.0
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.1,-3.2,-2.9
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-5.0,-4.7,-5.7
XEFQLINVKFYRCS-UHFFFAOYSA-N,-7.1,-4.7,-5.9
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.4,-5.0,-6.1
KHAUBYTYGDOYRU-IRXASZMISA-N,-6.9,-5.1,-6.9
FBPFZTCFMRRESA-KVTDHHQDSA-N,-5.0,-4.2,-5.0
YFESJHPTNWYOCO-UHFFFAOYSA-N,-3.7,-3.4,-4.2
XOAAWQZATWQOTB-UHFFFAOYSA-N,-4.0,-3.4,-3.7
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-6.3,-5.9,-5.8
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.8,-4.0,-5.6
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.3,-3.4,-4.6
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-7.0,-4.7,-6.0
POJWUDADGALRAB-SFOWXEAESA-N,-5.4,-4.3,-5.3
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-4.4,-4.3,-3.9
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-5.4,-4.4,-5.6
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-6.4,-5.0,-6.2
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-7.3,-5.4,-6.3
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.4,-2.8,-3.5
XBJWOGLKABXFJE-YFKPBYRVSA-N,-4.8,-3.8,-4.9
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.4,-3.7,-2.9
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-7.5,-5.3,-6.9
