ligand,E1,E2,E3
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-4.0,-4.0,-4.7
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-8.1,-7.0,-6.4
XBJWOGLKABXFJE-YFKPBYRVSA-N,-5.4,-4.8,-4.5
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.6,-3.2,-3.4
CVSVTCORWBXHQV-UHFFFAOYSA-N,-5.0,-5.0,-5.4
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-6.6,-5.9,-5.1
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-7.3,-6.5,-5.7
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-7.8,-6.2,-5.5
XOAAWQZATWQOTB-UHFFFAOYSA-N,-3.8,-3.8,-3.9
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-7.3,-6.1,-5.7
NFACJZMKEDPNKN-GSVOUGTGSA-N,-5.0,-3.5,-3.8
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.0,-3.0,-3.5
XXEPPPIWZFICOJ-NSHDSACASA-N,-6.4,-5.1,-4.5
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.6,-4.7,-4.9
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.3,-3.9,-4.0
FBPFZTCFMRRESA-KVTDHHQDSA-N,-5.0,-4.7,-4.9
YFESJHPTNWYOCO-UHFFFAOYSA-N,-4.4,-3.4,-3.0
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.1,-3.3,-3.7
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.9,-5.6,-5.7
XEFQLINVKFYRCS-UHFFFAOYSA-N,-7.5,-5.7,-5.4
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-5.9,-5.1,-4.7
KHAUBYTYGDOYRU-IRXASZMISA-N,-7.2,-5.8,-5.2
POJWUDADGALRAB-SFOWXEAESA-N,-6.1,-5.4,-4.8
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-7.3,-6.1,-5.5
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-7.0,-5.5,-6.0
