ligand,E1,E2,E3
XOAAWQZATWQOTB-UHFFFAOYSA-N,-3.4,-3.3,-3.9
POJWUDADGALRAB-SFOWXEAESA-N,-6.0,-4.5,-5.7
FBPFZTCFMRRESA-KVTDHHQDSA-N,-5.8,-4.1,-5.5
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-7.0,-5.7,-7.5
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-6.0,-5.2,-6.6
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-6.6,-5.2,-7.3
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-6.3,-5.7,-6.8
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.7,-3.9,-5.0
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-3.9,-3.3,-4.3
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-5.0,-3.8,-4.5
XBJWOGLKABXFJE-YFKPBYRVSA-N,-4.8,-4.0,-5.2
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.3,-4.4,-5.6
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-5.4,-3.2,-4.1
XEFQLINVKFYRCS-UHFFFAOYSA-N,-6.3,-5.2,-6.5
YFESJHPTNWYOCO-UHFFFAOYSA-N,-4.8,-3.2,-4.3
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.9,-2.9,-3.2
RTRQQBHATOEIAF-UUOKFMHZSA-N,-5.9,-5.4,-6.9
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.1,-5.6,-6.8
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.3,-2.4,-3.0
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-5.2,-4.4,-4.9
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-5.7,-5.7,-6.0
KWIUHFFTVRNATP-UHFFFAOYSA-N,-4.0,-2.9,-3.9
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-6.2,-5.8,-6.3
KHAUBYTYGDOYRU-IRXASZMISA-N,-6.7,-6.0,-7.0
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.3,-3.8,-5.1
