ligand,E1,E2,E3
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.0,-4.1,-4.2
KWIUHFFTVRNATP-UHFFFAOYSA-N,-2.8,-3.1,-2.9
YFESJHPTNWYOCO-UHFFFAOYSA-N,-3.7,-4.1,-3.5
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-6.0,-5.2,-5.0
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-6.0,-5.4,-5.7
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-6.2,-5.7,-5.7
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-5.9,-4.9,-5.2
XOAAWQZATWQOTB-UHFFFAOYSA-N,-3.4,-3.7,-3.3
XEFQLINVKFYRCS-UHFFFAOYSA-N,-6.2,-4.7,-5.0
KHAUBYTYGDOYRU-IRXASZMISA-N,-6.2,-5.3,-5.0
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-4.7,-4.2,-4.4
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-3.8,-4.3,-3.7
FBPFZTCFMRRESA-KVTDHHQDSA-N,-4.3,-4.8,-4.5
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-3.5,-3.3,-3.8
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.2,-3.5,-3.1
XXEPPPIWZFICOJ-NSHDSACASA-N,-4.8,-4.1,-4.1
XBJWOGLKABXFJE-YFKPBYRVSA-N,-4.2,-4.5,-4.7
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-5.2,-5.2,-4.9
NFACJZMKEDPNKN-GSVOUGTGSA-N,-3.9,-4.0,-3.6
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.4,-3.2,-2.9
RTRQQBHATOEIAF-UUOKFMHZSA-N,-5.8,-5.5,-5.3
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-5.6,-5.7,-5.4
POJWUDADGALRAB-SFOWXEAESA-N,-4.9,-5.3,-5.1
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.0,-5.7,-5.8
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.2,-4.5,-4.5
