ligand,E1,E2,E3
CVSVTCORWBXHQV-UHFFFAOYSA-N,-3.9,-4.0,-3.9
KHAUBYTYGDOYRU-IRXASZMISA-N,-6.4,-7.0,-5.9
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-3.9,-4.1,-3.9
RTRQQBHATOEIAF-UUOKFMHZSA-N,-5.6,-5.7,-5.9
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-6.8,-6.7,-6.3
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.2,-2.6,-2.5
XBJWOGLKABXFJE-YFKPBYRVSA-N,-4.7,-4.5,-4.7
POJWUDADGALRAB-SFOWXEAESA-N,-4.6,-4.9,-4.9
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.4,-2.8,-2.7
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-5.1,-5.2,-5.3
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.4,-5.5,-5.4
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-5.5,-5.8,-5.7
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-5.3,-5.5,-5.4
YFESJHPTNWYOCO-UHFFFAOYSA-N,-3.5,-3.4,-3.4
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-6.3,-6.6,-6.3
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-5.7,-6.0,-5.6
FBPFZTCFMRRESA-KVTDHHQDSA-N,-4.0,-4.0,-3.8
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.0,-3.0,-3.1
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-5.7,-5.7,-6.0
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.5,-3.6,-3.4
XOAAWQZATWQOTB-UHFFFAOYSA-N,-3.2,-3.4,-3.4
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.0,-3.8,-3.8
XEFQLINVKFYRCS-UHFFFAOYSA-N,-5.9,-6.1,-5.8
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-3.4,-3.5,-3.3
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-4.8,-5.0,-4.7
