ligand,E1,E2,E3
XBJWOGLKABXFJE-YFKPBYRVSA-N,-5.8,-5.8,-5.8
YFESJHPTNWYOCO-UHFFFAOYSA-N,-4.6,-4.6,-4.4
POJWUDADGALRAB-SFOWXEAESA-N,-6.3,-6.7,-6.8
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-6.7,-6.2,-6.4
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-5.2,-5.5,-5.3
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-7.6,-7.0,-7.5
NFACJZMKEDPNKN-GSVOUGTGSA-N,-5.1,-5.4,-5.3
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-7.7,-6.8,-6.6
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.3,-4.6,-4.5
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.3,-3.5,-3.4
KHAUBYTYGDOYRU-IRXASZMISA-N,-9.1,-6.2,-7.3
FBPFZTCFMRRESA-KVTDHHQDSA-N,-5.4,-5.7,-5.8
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-8.1,-7.3,-7.4
RTRQQBHATOEIAF-UUOKFMHZSA-N,-7.7,-7.7,-7.2
XEFQLINVKFYRCS-UHFFFAOYSA-N,-7.6,-7.4,-7.4
KWIUHFFTVRNATP-UHFFFAOYSA-N,-4.2,-4.4,-4.2
CVSVTCORWBXHQV-UHFFFAOYSA-N,-5.3,-5.3,-5.4
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-8.6,-8.1,-8.6
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-4.6,-4.7,-4.5
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.5,-3.8,-3.6
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-8.1,-7.8,-7.8
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-6.4,-6.1,-6.2
XOAAWQZATWQOTB-UHFFFAOYSA-N,-4.2,-4.4,-4.1
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-8.0,-7.2,-7.2
XXEPPPIWZFICOJ-NSHDSACASA-N,-6.3,-6.0,-6.0
