ligand,E1,E2,E3
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-7.7,-8.1,-5.6
YFESJHPTNWYOCO-UHFFFAOYSA-N,-4.4,-4.1,-3.5
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-7.6,-7.4,-6.2
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.6,-7.8,-6.6
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-6.8,-8.1,-6.3
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-8.1,-9.5,-7.0
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.7,-3.5,-3.4
XBJWOGLKABXFJE-YFKPBYRVSA-N,-5.0,-5.9,-4.7
XEFQLINVKFYRCS-UHFFFAOYSA-N,-8.0,-8.0,-6.3
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-4.5,-4.4,-4.3
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-7.5,-7.7,-6.3
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-5.0,-5.0,-4.9
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.2,-6.8,-7.0
FBPFZTCFMRRESA-KVTDHHQDSA-N,-5.0,-5.0,-5.4
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.2,-2.9,-3.2
CVSVTCORWBXHQV-UHFFFAOYSA-N,-5.3,-4.8,-4.5
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-6.5,-6.4,-5.3
KHAUBYTYGDOYRU-IRXASZMISA-N,-5.9,-8.3,-6.2
XXEPPPIWZFICOJ-NSHDSACASA-N,-6.4,-7.0,-5.2
KWIUHFFTVRNATP-UHFFFAOYSA-N,-4.2,-4.0,-3.1
XOAAWQZATWQOTB-UHFFFAOYSA-N,-4.3,-3.8,-3.9
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-6.3,-9.0,-6.6
POJWUDADGALRAB-SFOWXEAESA-N,-5.6,-5.8,-5.4
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.2,-4.6,-4.0
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.5,-4.7,-4.1
