ligand,E1,E2,E3
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.0,-2.9,-2.9
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-4.3,-4.0,-4.3
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-6.4,-7.1,-8.0
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-7.0,-7.8,-7.3
POJWUDADGALRAB-SFOWXEAESA-N,-5.6,-5.6,-5.8
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.7,-4.5,-4.7
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-7.1,-6.6,-7.4
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-6.6,-6.8,-7.8
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.9,-5.1,-4.9
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.6,-6.1,-6.2
XOAAWQZATWQOTB-UHFFFAOYSA-N,-4.1,-3.6,-3.8
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.7,-4.6,-4.6
XBJWOGLKABXFJE-YFKPBYRVSA-N,-5.1,-5.1,-5.4
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-4.2,-4.2,-3.9
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-6.9,-7.2,-8.4
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.4,-7.0,-6.6
FBPFZTCFMRRESA-KVTDHHQDSA-N,-5.0,-5.2,-5.1
KHAUBYTYGDOYRU-IRXASZMISA-N,-7.0,-7.3,-6.9
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-5.4,-6.1,-5.7
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-5.8,-6.3,-6.6
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.3,-3.4,-3.1
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.7,-3.6,-3.5
YFESJHPTNWYOCO-UHFFFAOYSA-N,-4.5,-4.2,-4.5
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-7.3,-7.0,-7.4
XEFQLINVKFYRCS-UHFFFAOYSA-N,-6.1,-6.9,-7.0
