ligand,energy,binding score
FTALBRSUTCGOEG-UHFFFAOYSA-N,-6.9,102405.66
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-8.7,85669.1
WZHJKEUHNJHDLS-QTGUNEKASA-N,-10.0,70942.28
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.9,75794.48
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-5.0,112681.21
JWJOTENAMICLJG-QWBYCMEYSA-N,-11.2,43945.82
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-7.0,91057.58
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-6.1,100663.27
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-7.2,112062.93
GEFQWZLICWMTKF-CDUCUWFYSA-N,-6.5,98720.78
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-5.3,87191.51
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-5.4,86270.31
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-5.5,90329.71
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-5.9,94848.9
JCRIVQIOJSSCQD-VIFPVBQESA-N,-5.7,94016.99
GWWLWDURRGNSRS-UHFFFAOYSA-N,-7.8,108613.55
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-8.4,58483.78
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-8.0,69616.14
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-7.5,93189.35
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-6.1,67829.21
XASIMHXSUQUHLV-UHFFFAOYSA-N,-8.5,96403.59
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-6.7,38439.11
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.8,55278.79
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-8.0,94563.39
VZCCETWTMQHEPK-QNEBEIHSSA-N,-6.5,43605.79
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.9,97412.02
JOWRFSPJFXLGGY-VIFPVBQESA-N,-6.7,50321.48
RWWYLEGWBNMMLJ-YSOARWBDSA-N,-8.5,64553.47
WZNJWVWKTVETCG-YFKPBYRVSA-N,-6.2,97236.23
KWBTZIFLQYYPTH-UHFFFAOYSA-N,-6.8,78141.73
DVASNQYQOZHAJN-OAHLLOKOSA-N,-8.2,96449.4
XKFZYVWWXHCHIX-UHFFFAOYSA-N,-4.6,90079.72
LAYVFLWAVIGDLK-LJQANCHMSA-N,-6.6,44836.09
KXRZBTAEDBELFD-UHFFFAOYSA-N,-7.4,67189.25
QUBQYFYWUJJAAK-UHFFFAOYSA-N,-4.6,85623.63
JLMHZVYLAQPMOZ-UHFFFAOYSA-N,-3.9,73567.99
QANMHLXAZMSUEX-UHFFFAOYSA-N,-6.8,85092.41
FZRNEERXGKQYPH-UHFFFAOYSA-N,-8.2,53059.12
QXLPXWSKPNOQLE-ZCFIWIBFSA-N,-4.5,84420.18
MPDGHEJMBKOTSU-YKLVYJNSSA-N,-9.5,37846.63
YAGBSNMZQKEFCO-JTQLQIEISA-N,-5.7,82685.09
YDBYJHTYSHBBAU-YFKPBYRVSA-O,-4.6,77273.82
JDLSRXWHEBFHNC-UHFFFAOYSA-N,-7.4,103798.26
YGSDEFSMJLZEOE-UHFFFAOYSA-N,-5.8,74771.39
NRNCYVBFPDDJNE-ZETCQYMHSA-N,-7.0,109212.11
OIRDTQYFTABQOQ-UHTZMRCNSA-N,-7.3,68936.3
ZBNBQISDCFIEQC-UHFFFAOYSA-N,-5.5,60331.35
UIEATEWHFDRYRU-XMMPIXPASA-N,-6.9,69358.03
YMFGJWGABDOFID-UHFFFAOYSA-N,-6.7,95363.52
WQABCVAJNWAXTE-VKHMYHEASA-N,-3.1,78921.62
WGFOBBZOWHGYQH-MXHNKVEKSA-N,-7.9,51490.15
IMOLVSPMDGCLMB-UHFFFAOYSA-N,-8.1,107647.09
GDLBFKVLRPITMI-UHFFFAOYSA-N,-7.5,82031.82
OIRDTQYFTABQOQ-KQYNXXCUSA-N,-6.8,67258.36
TZWKUQDQKPYNLL-UHFFFAOYSA-N,-6.8,96909.66
OYHQOLUKZRVURQ-HZJYTTRNSA-N,-6.0,58428.36
DCXYFEDJOCDNAF-REOHCLBHSA-N,-4.9,110697.14
OWQUZNMMYNAXSL-UHFFFAOYSA-N,-7.3,50590.31
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-5.4,48085.37
ZGXJTSGNIOSYLO-UHFFFAOYSA-N,-4.9,93679.29
NGGMYCMLYOUNGM-CSDLUJIJSA-N,-7.3,49519.2
SGTNSNPWRIOYBX-MHZLTWQESA-N,-7.5,61044.92
WTDGMHYYGNJEKQ-ZETCQYMHSA-N,-5.9,105861.54
OVTCHWSLKGENKP-UHFFFAOYSA-N,-7.4,72789.5
BELBBZDIHDAJOR-UHFFFAOYSA-N,-7.6,40165.79
JBOOHWBSLUXBQW-SDNWHVSQSA-N,-7.8,84395.6
SXRSQZLOMIGNAQ-UHFFFAOYSA-N,-4.3,81260.27
MDNWOSOZYLHTCG-UHFFFAOYSA-N,-7.2,61947.25
VZCYOOQTPOCHFL-OWOJBTEDSA-N,-5.1,93960.11
DLEGDLSLRSOURQ-UHFFFAOYSA-N,-4.2,93098.22
LWRDQHOZTAOILO-UHFFFAOYSA-N,-7.1,57091.95
