ligand,energy,binding score
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-7.8,31877.7
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-7.4,17418.63
VZCCETWTMQHEPK-QNEBEIHSSA-N,-6.6,51004.83
GWWLWDURRGNSRS-UHFFFAOYSA-N,-8.2,34449.01
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-8.4,51593.96
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-6.3,51670.55
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-7.7,38906.74
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-5.2,48240.94
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-5.9,30757.36
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-8.1,54304.43
JWJOTENAMICLJG-QWBYCMEYSA-N,-10.9,38960.54
GEFQWZLICWMTKF-CDUCUWFYSA-N,-6.5,38407.58
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-5.4,46985.28
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-7.2,60486.72
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-5.4,56359.34
JCRIVQIOJSSCQD-VIFPVBQESA-N,-5.7,33019.87
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-5.3,46239.05
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.5,45760.63
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-8.9,28748.67
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.8,51981.55
FTALBRSUTCGOEG-UHFFFAOYSA-N,-6.8,27626.55
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-7.3,35760.62
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-6.0,45663.66
XASIMHXSUQUHLV-UHFFFAOYSA-N,-8.8,20999.36
WZHJKEUHNJHDLS-QTGUNEKASA-N,-9.9,55085.82
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-5.9,55698.49
FZRNEERXGKQYPH-UHFFFAOYSA-N,-7.7,45195.31
OIRDTQYFTABQOQ-UHTZMRCNSA-N,-7.3,52146.29
YGSDEFSMJLZEOE-UHFFFAOYSA-N,-5.7,55447.3
WZNJWVWKTVETCG-YFKPBYRVSA-N,-6.1,52627.0
LAYVFLWAVIGDLK-LJQANCHMSA-N,-6.9,38933.73
DVASNQYQOZHAJN-OAHLLOKOSA-N,-8.2,37120.24
KWBTZIFLQYYPTH-UHFFFAOYSA-N,-7.0,41692.32
WQABCVAJNWAXTE-VKHMYHEASA-N,-3.2,48918.91
UIEATEWHFDRYRU-XMMPIXPASA-N,-7.4,53674.15
YDBYJHTYSHBBAU-YFKPBYRVSA-O,-4.5,42857.63
JDLSRXWHEBFHNC-UHFFFAOYSA-N,-7.9,17904.65
YAGBSNMZQKEFCO-JTQLQIEISA-N,-5.8,39038.99
JLMHZVYLAQPMOZ-UHFFFAOYSA-N,-4.0,45557.75
YMFGJWGABDOFID-UHFFFAOYSA-N,-6.8,23172.46
XKFZYVWWXHCHIX-UHFFFAOYSA-N,-4.7,42228.64
QXLPXWSKPNOQLE-ZCFIWIBFSA-N,-4.5,21113.86
QANMHLXAZMSUEX-UHFFFAOYSA-N,-6.9,28858.32
RWWYLEGWBNMMLJ-YSOARWBDSA-N,-8.7,57866.18
ZBNBQISDCFIEQC-UHFFFAOYSA-N,-5.6,46708.49
