ligand,energy,binding score
JOWRFSPJFXLGGY-VIFPVBQESA-N,-6.4,48283.81
MPDGHEJMBKOTSU-YKLVYJNSSA-N,-9.9,42128.53
QXLPXWSKPNOQLE-ZCFIWIBFSA-N,-4.5,64248.95
DVASNQYQOZHAJN-OAHLLOKOSA-N,-7.8,87004.1
LAYVFLWAVIGDLK-LJQANCHMSA-N,-6.9,47345.77
YAGBSNMZQKEFCO-JTQLQIEISA-N,-5.8,70820.97
QUBQYFYWUJJAAK-UHFFFAOYSA-N,-4.6,80062.99
WZNJWVWKTVETCG-YFKPBYRVSA-N,-6.1,84384.32
YDBYJHTYSHBBAU-YFKPBYRVSA-O,-4.5,66123.83
RWWYLEGWBNMMLJ-YSOARWBDSA-N,-8.8,63218.27
OIRDTQYFTABQOQ-UHTZMRCNSA-N,-7.3,65245.9
QANMHLXAZMSUEX-UHFFFAOYSA-N,-6.9,63992.2
UIEATEWHFDRYRU-XMMPIXPASA-N,-7.3,65851.15
WQABCVAJNWAXTE-VKHMYHEASA-N,-3.1,74694.17
NRNCYVBFPDDJNE-ZETCQYMHSA-N,-7.0,99265.87
XKFZYVWWXHCHIX-UHFFFAOYSA-N,-4.8,78621.8
ZBNBQISDCFIEQC-UHFFFAOYSA-N,-5.3,57414.39
YMFGJWGABDOFID-UHFFFAOYSA-N,-6.8,80808.92
JLMHZVYLAQPMOZ-UHFFFAOYSA-N,-3.9,71232.85
JDLSRXWHEBFHNC-UHFFFAOYSA-N,-8.0,82869.08
KXRZBTAEDBELFD-UHFFFAOYSA-N,-7.4,69149.61
YGSDEFSMJLZEOE-UHFFFAOYSA-N,-5.7,73083.98
KWBTZIFLQYYPTH-UHFFFAOYSA-N,-7.0,67921.83
FZRNEERXGKQYPH-UHFFFAOYSA-N,-7.7,51877.06
QRJOQYLXZPQQMX-FWROMSNXSA-N,-8.5,39044.4
IMOLVSPMDGCLMB-UHFFFAOYSA-N,-8.4,96678.91
DCXYFEDJOCDNAF-REOHCLBHSA-N,-4.9,98882.86
TZWKUQDQKPYNLL-UHFFFAOYSA-N,-6.7,84272.44
