ligand,E1,E2,E3
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-6.0,-5.4,-5.5
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-5.9,-5.9,-5.1
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-7.0,-7.3,-6.4
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-5.9,-5.0,-5.0
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-6.7,-5.2,-5.2
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-3.5,-3.5,-3.0
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-6.1,-6.1,-5.0
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-7.6,-6.0,-5.1
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-6.6,-6.1,-6.0
UGJWZYARKOFRDB-UHFFFAOYSA-O,-5.6,-5.3,-5.0
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-7.5,-6.0,-6.1
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-7.4,-5.5,-5.5
URJQOOISAKEBKW-UHFFFAOYSA-N,-5.2,-4.9,-4.4
XBBDACCLCFWBSI-ZETCQYMHSA-N,-5.9,-5.4,-5.5
WHUUTDBJXJRKMK-VKHMYHEASA-N,-4.3,-4.4,-4.5
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-6.2,-5.7,-5.4
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-6.5,-5.6,-5.5
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-5.2,-5.2,-4.1
DQMZLTXERSFNPB-UHFFFAOYSA-N,-6.0,-6.0,-4.7
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-5.9,-5.2,-5.0
WVRIPRILKKOIQL-UHFFFAOYSA-N,-5.5,-5.3,-5.2
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-5.0,-4.4,-4.1
PYZRQGJRPPTADH-UHFFFAOYSA-N,-6.5,-5.6,-5.7
VGLGVJVUHYTIIU-LLVKDONJSA-N,-6.6,-5.5,-5.1
NJCBUSHGCBERSK-UHFFFAOYSA-N,-5.4,-5.9,-4.9
